Microsoft (R) COFF/PE Dumper Version 9.00.30729.01
Copyright (C) Microsoft Corporation.  All rights reserved.
        365  15E 00020FD8 NtOpenKeyTransactedEx = _NtOpenKeyTransactedEx@20
        366  15F 00020FF0 NtOpenKeyedEvent = _NtOpenKeyedEvent@12
        367  160 00021008 NtOpenMutant = _NtOpenMutant@12
        368  161 00021020 NtOpenObjectAuditAlarm = _ZwOpenObjectAuditAlarm@48
        369  162 00021038 NtOpenPrivateNamespace = _NtOpenPrivateNamespace@16
        370  163 0001FBB0 NtOpenProcess = _ZwOpenProcess@16
        371  164 00021050 NtOpenProcessToken = _NtOpenProcessToken@12
        372  165 0001FCA8 NtOpenProcessTokenEx = _ZwOpenProcessTokenEx@16
        373  166 00021068 NtOpenResourceManager = _ZwOpenResourceManager@20
        374  167 0001FD58 NtOpenSection = _ZwOpenSection@12
        375  168 00021080 NtOpenSemaphore = _ZwOpenSemaphore@12
        376  169 00021098 NtOpenSession = _NtOpenSession@12
        377  16A 000210B0 NtOpenSymbolicLinkObject = _NtOpenSymbolicLinkObject@12
        378  16B 000210C8 NtOpenThread = _NtOpenThread@16
        379  16C 0001FB80 NtOpenThreadToken = _ZwOpenThreadToken@16
        380  16D 0001FC90 NtOpenThreadTokenEx = _NtOpenThreadTokenEx@20
        381  16E 000210E0 NtOpenTimer = _ZwOpenTimer@12
        382  16F 000210F8 NtOpenTransaction = _ZwOpenTransaction@20
        383  170 00021110 NtOpenTransactionManager = _NtOpenTransactionManager@24
        384  171 00021128 NtPlugPlayControl = _NtPlugPlayControl@12
        385  172 0002013C NtPowerInformation = _NtPowerInformation@20
        386  173 00021140 NtPrePrepareComplete = _NtPrePrepareComplete@8
        387  174 00021158 NtPrePrepareEnlistment = _ZwPrePrepareEnlistment@8
        388  175 00021170 NtPrepareComplete = _NtPrepareComplete@8
        389  176 00021188 NtPrepareEnlistment = _NtPrepareEnlistment@8
        390  177 000211A0 NtPrivilegeCheck = _NtPrivilegeCheck@12
        391  178 000211BC NtPrivilegeObjectAuditAlarm = _ZwPrivilegeObjectAuditAlarm@24
        392  179 000211D4 NtPrivilegedServiceAuditAlarm = _ZwPrivilegedServiceAuditAlarm@20
        393  17A 000211EC NtPropagationComplete = _ZwPropagationComplete@16
        394  17B 00021204 NtPropagationFailed = _NtPropagationFailed@12
        395  17C 0001FFC8 NtProtectVirtualMemory = _NtProtectVirtualMemory@20
        396  17D 0002121C NtPulseEvent = _NtPulseEvent@8
        397  17E 0001FDEC NtQueryAttributesFile = _ZwQueryAttributesFile@8
        398  17F 00021238 NtQueryBootEntryOrder = _ZwQueryBootEntryOrder@8
        399  180 00021250 NtQueryBootOptions = _NtQueryBootOptions@8
        400  181 00021268 NtQueryDebugFilterState = _NtQueryDebugFilterState@8
        401  182 0001FA04 NtQueryDefaultLocale = _ZwQueryDefaultLocale@8
        402  183 0001FE98 NtQueryDefaultUILanguage = _ZwQueryDefaultUILanguage@4
        403  184 0001FD28 NtQueryDirectoryFile = _NtQueryDirectoryFile@44
        404  185 00021284 NtQueryDirectoryObject = _NtQueryDirectoryObject@28
        405  186 0002129C NtQueryDriverEntryOrder = _ZwQueryDriverEntryOrder@8
        406  187 000212B4 NtQueryEaFile = _NtQueryEaFile@36
        407  188 0002005C NtQueryEvent = _ZwQueryEvent@20
        408  189 000212CC NtQueryFullAttributesFile = _NtQueryFullAttributesFile@8
        409  18A 000212E4 NtQueryInformationAtom = _ZwQueryInformationAtom@20
        410  18B 000212FC NtQueryInformationEnlistment = _NtQueryInformationEnlistment@20
        411  18C 0001F9A0 NtQueryInformationFile = _NtQueryInformationFile@20
        412  18D 00021314 NtQueryInformationJobObject = _NtQueryInformationJobObject@20
        413  18E 0002132C NtQueryInformationPort = _NtQueryInformationPort@20
        414  18F 0001FA68 NtQueryInformationProcess = _ZwQueryInformationProcess@20
        415  190 00021344 NtQueryInformationResourceManager = _NtQueryInformationResourceManager@20
        416  191 0001FB98 NtQueryInformationThread = _ZwQueryInformationThread@20
        417  192 0001FB38 NtQueryInformationToken = _NtQueryInformationToken@20
        418  193 0002135C NtQueryInformationTransaction = _ZwQueryInformationTransaction@20
        419  194 00021374 NtQueryInformationTransactionManager = _ZwQueryInformationTransactionManager@20
        420  195 0002138C NtQueryInformationWorkerFactory = _ZwQueryInformationWorkerFactory@20
        421  196 000213A4 NtQueryInstallUILanguage = _NtQueryInstallUILanguage@4
        422  197 000213C0 NtQueryIntervalProfile = _ZwQueryIntervalProfile@8
        423  198 000213DC NtQueryIoCompletion = _NtQueryIoCompletion@20
        424  199 0001FA20 NtQueryKey = _ZwQueryKey@20
        425  19A 000213F4 NtQueryLicenseValue = _NtQueryLicenseValue@20
        426  19B 0002140C NtQueryMultipleValueKey = _ZwQueryMultipleValueKey@24
        427  19C 00021424 NtQueryMutant = _NtQueryMutant@20
        428  19D 0001F988 NtQueryObject = _NtQueryObject@20
        429  19E 0002143C NtQueryOpenSubKeys = _ZwQueryOpenSubKeys@8
        430  19F 00021454 NtQueryOpenSubKeysEx = _ZwQueryOpenSubKeysEx@16
        431  1A0 0001FCC0 NtQueryPerformanceCounter = _NtQueryPerformanceCounter@8
        432  1A1 0002146C NtQueryPortInformationProcess = _NtQueryPortInformationProcess@0
        433  1A2 00021488 NtQueryQuotaInformationFile = _NtQueryQuotaInformationFile@36
        434  1A3 0001FFE0 NtQuerySection = _ZwQuerySection@20
        435  1A4 000214A0 NtQuerySecurityAttributesToken = _NtQuerySecurityAttributesToken@24
        436  1A5 000214B8 NtQuerySecurityObject = _NtQuerySecurityObject@20
        437  1A6 000214D0 NtQuerySemaphore = _NtQuerySemaphore@20
        438  1A7 000214E8 NtQuerySymbolicLinkObject = _ZwQuerySymbolicLinkObject@12
        439  1A8 00021500 NtQuerySystemEnvironmentValue = _ZwQuerySystemEnvironmentValue@16
        440  1A9 00021518 NtQuerySystemEnvironmentValueEx = _ZwQuerySystemEnvironmentValueEx@20
        441  1AA 0001FD40 NtQuerySystemInformation = _ZwQuerySystemInformation@16
        442  1AB 00021530 NtQuerySystemInformationEx = _ZwQuerySystemInformationEx@24
        443  1AC 000200BC NtQuerySystemTime = _NtQuerySystemTime@4
        444  1AD 0001FD70 NtQueryTimer = _ZwQueryTimer@20
        445  1AE 00021548 NtQueryTimerResolution = _ZwQueryTimerResolution@12
        446  1AF 0001FA38 NtQueryValueKey = _ZwQueryValueKey@24
        447  1B0 0001FB68 NtQueryVirtualMemory = _NtQueryVirtualMemory@24
        448  1B1 0001FF1C NtQueryVolumeInformationFile = _NtQueryVolumeInformationFile@20
        449  1B2 0001FEB4 NtQueueApcThread = _ZwQueueApcThread@20
        450  1B3 00021564 NtQueueApcThreadEx = _NtQueueApcThreadEx@24
        451  1B4 0002157C NtRaiseException = _NtRaiseException@12
        452  1B5 00021594 NtRaiseHardError = _ZwRaiseHardError@24
        453  1B6 0001F880 NtReadFile = _ZwReadFile@36
        454  1B7 0001FC74 NtReadFileScatter = _ZwReadFileScatter@36
        455  1B8 000215AC NtReadOnlyEnlistment = _NtReadOnlyEnlistment@8
        456  1B9 0002002C NtReadRequestData = _ZwReadRequestData@24
        457  1BA 0001FE20 NtReadVirtualMemory = _NtReadVirtualMemory@20
        458  1BB 000215C4 NtRecoverEnlistment = _ZwRecoverEnlistment@8
        459  1BC 000215DC NtRecoverResourceManager = _ZwRecoverResourceManager@4
        460  1BD 000215F4 NtRecoverTransactionManager = _NtRecoverTransactionManager@4
        461  1BE 0002160C NtRegisterProtocolAddressInformation = _ZwRegisterProtocolAddressInformation@20
        462  1BF 00021624 NtRegisterThreadTerminatePort = _ZwRegisterThreadTerminatePort@4
        463  1C0 00021640 NtReleaseKeyedEvent = _ZwReleaseKeyedEvent@16
        464  1C1 0001FB1C NtReleaseMutant = _ZwReleaseMutant@8
        465  1C2 0001F8F0 NtReleaseSemaphore = _NtReleaseSemaphore@12
        466  1C3 0002165C NtReleaseWorkerFactoryWorker = _NtReleaseWorkerFactoryWorker@4
        467  1C4 0001F8D4 NtRemoveIoCompletion = _NtRemoveIoCompletion@20
        468  1C5 00021674 NtRemoveIoCompletionEx = _ZwRemoveIoCompletionEx@24
        469  1C6 0002168C NtRemoveProcessDebug = _NtRemoveProcessDebug@8
        470  1C7 000216A8 NtRenameKey = _ZwRenameKey@8
        471  1C8 000216C0 NtRenameTransactionManager = _ZwRenameTransactionManager@8
        472  1C9 000216D8 NtReplaceKey = _NtReplaceKey@12
        473  1CA 000216F0 NtReplacePartitionUnit = _NtReplacePartitionUnit@12
        474  1CB 0001F924 NtReplyPort = _NtReplyPort@8
        475  1CC 0001F90C NtReplyWaitReceivePort = _NtReplyWaitReceivePort@16
        476  1CD 0001FC28 NtReplyWaitReceivePortEx = _NtReplyWaitReceivePortEx@20
        477  1CE 00021708 NtReplyWaitReplyPort = _NtReplyWaitReplyPort@8
        478  1CF 00021720 NtRequestPort = _NtRequestPort@8
        479  1D0 0001FB50 NtRequestWaitReplyPort = _NtRequestWaitReplyPort@12
        480  1D1 00021738 NtResetEvent = _NtResetEvent@8
        481  1D2 00021754 NtResetWriteWatch = _NtResetWriteWatch@12
        482  1D3 00021770 NtRestoreKey = _ZwRestoreKey@12
        483  1D4 00021788 NtResumeProcess = _ZwResumeProcess@4
        484  1D5 0001FFF8 NtResumeThread = _ZwResumeThread@8
        485  1D6 000217A4 NtRollbackComplete = _NtRollbackComplete@8
        486  1D7 000217BC NtRollbackEnlistment = _NtRollbackEnlistment@8
        487  1D8 000217D4 NtRollbackTransaction = _ZwRollbackTransaction@8
        488  1D9 000217EC NtRollforwardTransactionManager = _ZwRollforwardTransactionManager@8
        489  1DA 00021804 NtSaveKey = _NtSaveKey@8
        490  1DB 0002181C NtSaveKeyEx = _NtSaveKeyEx@12
        491  1DC 00021834 NtSaveMergedKeys = _ZwSaveMergedKeys@12
        492  1DD 00021850 NtSecureConnectPort = _NtSecureConnectPort@36
        493  1DE 00021868 NtSerializeBoot = _NtSerializeBoot@0
        494  1DF 00021880 NtSetBootEntryOrder = _NtSetBootEntryOrder@8
        495  1E0 00021898 NtSetBootOptions = _NtSetBootOptions@8
        496  1E1 000218B0 NtSetContextThread = _ZwSetContextThread@8
        497  1E2 000218C8 NtSetDebugFilterState = _NtSetDebugFilterState@12
        498  1E3 000218E4 NtSetDefaultHardErrorPort = _ZwSetDefaultHardErrorPort@4
        499  1E4 00021900 NtSetDefaultLocale = _NtSetDefaultLocale@8
        500  1E5 0002191C NtSetDefaultUILanguage = _NtSetDefaultUILanguage@4
        501  1E6 00021938 NtSetDriverEntryOrder = _NtSetDriverEntryOrder@8
        502  1E7 00021950 NtSetEaFile = _ZwSetEaFile@16
        503  1E8 0001F954 NtSetEvent = _ZwSetEvent@8
        504  1E9 0001FC58 NtSetEventBoostPriority = _ZwSetEventBoostPriority@4
        505  1EA 00021968 NtSetHighEventPair = _NtSetHighEventPair@4
        506  1EB 00021984 NtSetHighWaitLowEventPair = _ZwSetHighWaitLowEventPair@4
        507  1EC 000219A0 NtSetInformationDebugObject = _NtSetInformationDebugObject@20
        508  1ED 000219B8 NtSetInformationEnlistment = _ZwSetInformationEnlistment@16
        509  1EE 0001FBC8 NtSetInformationFile = _NtSetInformationFile@20
        510  1EF 000219D0 NtSetInformationJobObject = _ZwSetInformationJobObject@16
        511  1F0 000219E8 NtSetInformationKey = _NtSetInformationKey@16
        512  1F1 000200F4 NtSetInformationObject = _ZwSetInformationObject@16
        513  1F2 0001FAB8 NtSetInformationProcess = _ZwSetInformationProcess@16
        514  1F3 00021A00 NtSetInformationResourceManager = _ZwSetInformationResourceManager@16
        515  1F4 0001F93C NtSetInformationThread = _ZwSetInformationThread@16
        516  1F5 00021A18 NtSetInformationToken = _ZwSetInformationToken@16
        517  1F6 00021A30 NtSetInformationTransaction = _NtSetInformationTransaction@16
        518  1F7 00021A48 NtSetInformationTransactionManager = _NtSetInformationTransactionManager@16
        519  1F8 00021A60 NtSetInformationWorkerFactory = _NtSetInformationWorkerFactory@16
        520  1F9 00021A78 NtSetIntervalProfile = _ZwSetIntervalProfile@8
        521  1FA 00021A94 NtSetIoCompletion = _NtSetIoCompletion@20
        522  1FB 00021AAC NtSetIoCompletionEx = _NtSetIoCompletionEx@24
        523  1FC 00021AC4 NtSetLdtEntries = _NtSetLdtEntries@24
        524  1FD 00021ADC NtSetLowEventPair = _NtSetLowEventPair@4
        525  1FE 00021AF8 NtSetLowWaitHighEventPair = _ZwSetLowWaitHighEventPair@4
        526  1FF 00021B14 NtSetQuotaInformationFile = _NtSetQuotaInformationFile@16
        527  200 00021B2C NtSetSecurityObject = _NtSetSecurityObject@12
        528  201 00021B44 NtSetSystemEnvironmentValue = _NtSetSystemEnvironmentValue@8
        529  202 00021B5C NtSetSystemEnvironmentValueEx = _NtSetSystemEnvironmentValueEx@20
        530  203 00021B74 NtSetSystemInformation = _NtSetSystemInformation@12
        531  204 00021B8C NtSetSystemPowerState = _NtSetSystemPowerState@12
        532  205 00021BA4 NtSetSystemTime = _NtSetSystemTime@8
        533  206 00021BC0 NtSetThreadExecutionState = _ZwSetThreadExecutionState@8
        534  207 00020188 NtSetTimer = _ZwSetTimer@28
        535  208 00021BDC NtSetTimerEx = _NtSetTimerEx@16
        536  209 00021BF4 NtSetTimerResolution = _NtSetTimerResolution@12
        537  20A 00021C10 NtSetUuidSeed = _ZwSetUuidSeed@4
        538  20B 00020154 NtSetValueKey = _ZwSetValueKey@24
        539  20C 00021C2C NtSetVolumeInformationFile = _NtSetVolumeInformationFile@20
        540  20D 00021C44 NtShutdownSystem = _NtShutdownSystem@4
        541  20E 00021C60 NtShutdownWorkerFactory = _ZwShutdownWorkerFactory@8
        542  20F 00021C78 NtSignalAndWaitForSingleObject = _NtSignalAndWaitForSingleObject@16
        543  210 00021C94 NtSinglePhaseReject = _ZwSinglePhaseReject@8
        544  211 00021CAC NtStartProfile = _ZwStartProfile@4
        545  212 00021CC8 NtStopProfile = _ZwStopProfile@4
        546  213 00021CE4 NtSuspendProcess = _ZwSuspendProcess@4
        547  214 00021D00 NtSuspendThread = _NtSuspendThread@8
        548  215 00021D1C NtSystemDebugControl = _NtSystemDebugControl@24
        549  216 00021D34 NtTerminateJobObject = _NtTerminateJobObject@8
        550  217 0001FC40 NtTerminateProcess = _ZwTerminateProcess@8
        551  218 00020014 NtTerminateThread = _ZwTerminateThread@8
        552  219 00021D50 NtTestAlert = _NtTestAlert@0
        553  21A 00021D6C NtThawRegistry = _ZwThawRegistry@0
        554  21B 00021D84 NtThawTransactions = _ZwThawTransactions@0
        555  21C 00021D9C NtTraceControl = _NtTraceControl@24
        556  21D 00020124 NtTraceEvent = _NtTraceEvent@16
        557  21E 00021DB4 NtTranslateFilePath = _ZwTranslateFilePath@16
        558  21F 00021DD0 NtUmsThreadYield = _ZwUmsThreadYield@4
        559  220 00021DE8 NtUnloadDriver = _ZwUnloadDriver@4
        561  221 00021E00 NtUnloadKey = _ZwUnloadKey@4
        560  222 00021E18 NtUnloadKey2 = _NtUnloadKey2@8
        562  223 00021E30 NtUnloadKeyEx = _NtUnloadKeyEx@8
        563  224 00021E48 NtUnlockFile = _ZwUnlockFile@20
        564  225 00021E60 NtUnlockVirtualMemory = _NtUnlockVirtualMemory@16
        565  226 0001FC10 NtUnmapViewOfSection = _ZwUnmapViewOfSection@8
        566  227 00021E78 NtVdmControl = _NtVdmControl@8
        567  228 00021E90 NtWaitForDebugEvent = _NtWaitForDebugEvent@16
        568  229 00021EA8 NtWaitForKeyedEvent = _NtWaitForKeyedEvent@16
        570  22A 000200D8 NtWaitForMultipleObjects = _NtWaitForMultipleObjects@20
        569  22B 0001FA80 NtWaitForMultipleObjects32 = _ZwWaitForMultipleObjects32@20
        571  22C 0001F84C NtWaitForSingleObject = _NtWaitForSingleObject@12
        572  22D 00021EC4 NtWaitForWorkViaWorkerFactory = _ZwWaitForWorkViaWorkerFactory@8
        573  22E 00021EDC NtWaitHighEventPair = _NtWaitHighEventPair@4
        574  22F 00021EF8 NtWaitLowEventPair = _ZwWaitLowEventPair@4
        575  230 00021F14 NtWorkerFactoryWorkerReady = _NtWorkerFactoryWorkerReady@4
        576  231 000220DC NtWow64CallFunction64 = _NtWow64CallFunction64@28
        577  232 00021F74 NtWow64CsrAllocateCaptureBuffer = _NtWow64CsrAllocateCaptureBuffer@8
        578  233 00021FA4 NtWow64CsrAllocateMessagePointer = _NtWow64CsrAllocateMessagePointer@12
        579  234 00021FBC NtWow64CsrCaptureMessageBuffer = _NtWow64CsrCaptureMessageBuffer@16
        580  235 00021FD4 NtWow64CsrCaptureMessageString = _NtWow64CsrCaptureMessageString@20
        581  236 00021F5C NtWow64CsrClientCallServer = _ZwWow64CsrClientCallServer@16
        582  237 00021F2C NtWow64CsrClientConnectToServer = _NtWow64CsrClientConnectToServer@20
        583  238 00021F8C NtWow64CsrFreeCaptureBuffer = _NtWow64CsrFreeCaptureBuffer@4
        584  239 00021FEC NtWow64CsrGetProcessId = _ZwWow64CsrGetProcessId@0
        585  23A 00021F44 NtWow64CsrIdentifyAlertableThread = _ZwWow64CsrIdentifyAlertableThread@0
        586  23B 00022004 NtWow64CsrVerifyRegion = _NtWow64CsrVerifyRegion@8
        587  23C 0002201C NtWow64DebuggerCall = _NtWow64DebuggerCall@20
        588  23D 00022034 NtWow64GetCurrentProcessorNumberEx = _ZwWow64GetCurrentProcessorNumberEx@4
        589  23E 0002204C NtWow64GetNativeSystemInformation = _NtWow64GetNativeSystemInformation@16
        590  23F 00022064 NtWow64InterlockedPopEntrySList = _NtWow64InterlockedPopEntrySList@4
        591  240 0002207C NtWow64QueryInformationProcess64 = _ZwWow64QueryInformationProcess64@20
        592  241 000220C4 NtWow64QueryVirtualMemory64 = _NtWow64QueryVirtualMemory64@32
        593  242 00022094 NtWow64ReadVirtualMemory64 = _ZwWow64ReadVirtualMemory64@28
        594  243 000220AC NtWow64WriteVirtualMemory64 = _ZwWow64WriteVirtualMemory64@28
        595  244 0001F8B8 NtWriteFile = _NtWriteFile@36
        596  245 0001FA9C NtWriteFileGather = _ZwWriteFileGather@36
        597  246 00020074 NtWriteRequestData = _ZwWriteRequestData@24
        598  247 0001FDA4 NtWriteVirtualMemory = _NtWriteVirtualMemory@20
        599  248 0001FECC NtYieldExecution = _ZwYieldExecution@0
        600  249 000428B3 NtdllDefWindowProc_A = _NtdllDefWindowProc_A@0
        601  24A 0003243D NtdllDefWindowProc_W = _NtdllDefWindowProc_W@0
        602  24B 00078954 NtdllDialogWndProc_A = _NtdllDialogWndProc_A@0
        603  24C 00063F44 NtdllDialogWndProc_W = _NtdllDialogWndProc_W@0
        604  24D 000B0E0A PfxFindPrefix = _PfxFindPrefix@8
        605  24E 000B0ABD PfxInitialize = _PfxInitialize@4
        606  24F 000B0D17 PfxInsertPrefix = _PfxInsertPrefix@12
        607  250 000B0ADF PfxRemovePrefix = _PfxRemovePrefix@8
        608  251 000B0F2C RtlAbortRXact = _RtlAbortRXact@4
        609  252 00079FC2 RtlAbsoluteToSelfRelativeSD = _RtlAbsoluteToSelfRelativeSD@12
        610  253 00037D97 RtlAcquirePebLock = _RtlAcquirePebLock@0
        611  254 0005AEC5 RtlAcquirePrivilege = _RtlAcquirePrivilege@16
        612  255 000A7B38 RtlAcquireReleaseSRWLockExclusive = _RtlAcquireReleaseSRWLockExclusive@4
        613  256 0004F075 RtlAcquireResourceExclusive = _RtlAcquireResourceExclusive@8
        614  257 0005D6EC RtlAcquireResourceShared = _RtlAcquireResourceShared@8
        615  258 00033EC7 RtlAcquireSRWLockExclusive = _RtlAcquireSRWLockExclusive@4
        616  259 000323C0 RtlAcquireSRWLockShared = _RtlAcquireSRWLockShared@4
        617  25A 00079BD1 RtlActivateActivationContext = _RtlActivateActivationContext@12
        618  25B 00079C12 RtlActivateActivationContextEx = _RtlActivateActivationContextEx@16
          9  25C 00022191 RtlActivateActivationContextUnsafeFast = @RtlActivateActivationContextUnsafeFast@8
        619  25D 00043220 RtlAddAccessAllowedAce = _RtlAddAccessAllowedAce@16
        620  25E 0005B473 RtlAddAccessAllowedAceEx = _RtlAddAccessAllowedAceEx@20
        621  25F 000B4940 RtlAddAccessAllowedObjectAce = _RtlAddAccessAllowedObjectAce@28
        622  260 00070D46 RtlAddAccessDeniedAce = _RtlAddAccessDeniedAce@16
        623  261 000B48AA RtlAddAccessDeniedAceEx = _RtlAddAccessDeniedAceEx@20
        624  262 000B498D RtlAddAccessDeniedObjectAce = _RtlAddAccessDeniedObjectAce@28
        625  263 00067BBE RtlAddAce = _RtlAddAce@20
        626  264 000B1102 RtlAddActionToRXact = _RtlAddActionToRXact@24
        627  265 00064AEF RtlAddAtomToAtomTable = _RtlAddAtomToAtomTable@12
        628  266 000B0F6E RtlAddAttributeActionToRXact = _RtlAddAttributeActionToRXact@32
        629  267 000B48CE RtlAddAuditAccessAce = _RtlAddAuditAccessAce@24
        630  268 000B4905 RtlAddAuditAccessAceEx = _RtlAddAuditAccessAceEx@28
        631  269 000B49DB RtlAddAuditAccessObjectAce = _RtlAddAuditAccessObjectAce@36
        632  26A 000B4665 RtlAddCompoundAce = _RtlAddCompoundAce@24
        633  26B 000B4C77 RtlAddIntegrityLabelToBoundaryDescriptor = _RtlAddIntegrityLabelToBoundaryDescriptor@8
        634  26C 0006B519 RtlAddMandatoryAce = _RtlAddMandatoryAce@24
        635  26D 0002F482 RtlAddRefActivationContext = _RtlAddRefActivationContext@4
        636  26E 00047425 RtlAddRefMemoryStream = _RtlAddRefMemoryStream@4
        637  26F 0006E953 RtlAddSIDToBoundaryDescriptor = _RtlAddSIDToBoundaryDescriptor@8
        638  270 00057537 RtlAddVectoredContinueHandler = _RtlAddVectoredContinueHandler@8
        639  271 000747DC RtlAddVectoredExceptionHandler = _RtlAddVectoredExceptionHandler@8
        640  272 00043647 RtlAddressInSectionTable = _RtlAddressInSectionTable@12
        641  273 000B17E8 RtlAdjustPrivilege = _RtlAdjustPrivilege@16
        642  274 00039DE3 RtlAllocateActivationContextStack = _RtlAllocateActivationContextStack@4
        643  275 00039252 RtlAllocateAndInitializeSid = _RtlAllocateAndInitializeSid@44
        644  276 00038059 RtlAllocateHandle = _RtlAllocateHandle@8
        645  277 0002DE86 RtlAllocateHeap = _RtlAllocateHeap@12
        646  278 000F00A0 RtlAllocateMemoryBlockLookaside = _RtlAllocateMemoryBlockLookaside@12
        647  279 000F0010 RtlAllocateMemoryZone = _RtlAllocateMemoryZone@12
        648  27A 0002F77A RtlAnsiCharToUnicodeChar = _RtlAnsiCharToUnicodeChar@4
        649  27B 000B5B0A RtlAnsiStringToUnicodeSize = _RtlxAnsiStringToUnicodeSize@4
        650  27C 0002E515 RtlAnsiStringToUnicodeString = _RtlAnsiStringToUnicodeString@12
        651  27D 000B6149 RtlAppendAsciizToString = _RtlAppendAsciizToString@8
        652  27E 0009EFA4 RtlAppendPathElement = _RtlAppendPathElement@12
        653  27F 000B61A9 RtlAppendStringToString = _RtlAppendStringToString@8
        654  280 000383BF RtlAppendUnicodeStringToString = _RtlAppendUnicodeStringToString@8
        655  281 00038486 RtlAppendUnicodeToString = _RtlAppendUnicodeToString@8
        656  282 000A704C RtlApplicationVerifierStop = _RtlApplicationVerifierStop@40
        657  283 000B15BB RtlApplyRXact = _RtlApplyRXact@4
        658  284 000B1638 RtlApplyRXactNoFlush = _RtlApplyRXactNoFlush@4
        659  285 000B1BCC RtlAreAllAccessesGranted = _RtlAreAllAccessesGranted@8
        660  286 000B1BE8 RtlAreAnyAccessesGranted = _RtlAreAnyAccessesGranted@8
        661  287 000B698E RtlAreBitsClear = _RtlAreBitsClear@12
        662  288 0004E03D RtlAreBitsSet = _RtlAreBitsSet@12
        663  289 000B6E07 RtlAssert = _RtlAssert@16
        664  28A 000B6F0A RtlBarrier = _RtlBarrier@8
        665  28B 000B701C RtlBarrierForDelete = _RtlBarrierForDelete@8
        666  28C 000DFD24 RtlCancelTimer = _RtlCancelTimer@8
        667  28D 0005880B RtlCaptureContext = _RtlCaptureContext@4
        668  28E 000648CD RtlCaptureStackBackTrace = _RtlCaptureStackBackTrace@16
        669  28F 000B72DE RtlCaptureStackContext = _RtlCaptureStackContext@12
        670  290 00078A53 RtlCharToInteger = _RtlCharToInteger@12
        671  291 000642EB RtlCheckForOrphanedCriticalSections = _RtlCheckForOrphanedCriticalSections@4
        672  292 000B77CC RtlCheckRegistryKey = _RtlCheckRegistryKey@8
        673  293 000522C2 RtlCleanUpTEBLangLists = _RtlCleanUpTEBLangLists@0
        674  294 000770A7 RtlClearAllBits = _RtlClearAllBits@4
        675  295 0004DFED RtlClearBits = _RtlClearBits@12
        676  296 000A1342 RtlCloneMemoryStream = _RtlCloneMemoryStream@8
        677  297 000ADEB3 RtlCloneUserProcess = _RtlCloneUserProcess@20
        678  298 000BCC45 RtlCmDecodeMemIoResource = _RtlCmDecodeMemIoResource@8
        679  299 000BCA51 RtlCmEncodeMemIoResource = _RtlCmEncodeMemIoResource@24
        680  29A 000A2F54 RtlCommitDebugInfo = _RtlCommitDebugInfo@8
        681  29B 000A1342 RtlCommitMemoryStream = _RtlCloneMemoryStream@8
        682  29C 0005DFA5 RtlCompactHeap = _RtlCompactHeap@8
        683  29D 000BF33B RtlCompareAltitudes = _RtlCompareAltitudes@8
        684  29E 00057860 RtlCompareMemory = _RtlCompareMemory@12
        685  29F 000578B0 RtlCompareMemoryUlong = _RtlCompareMemoryUlong@12
        686  2A0 000B6060 RtlCompareString = _RtlCompareString@12
        687  2A1 00038310 RtlCompareUnicodeString = _RtlCompareUnicodeString@12
        688  2A2 000380F2 RtlCompareUnicodeStrings = _RtlCompareUnicodeStrings@20
        689  2A3 000BF585 RtlCompressBuffer = _RtlCompressBuffer@32
        690  2A4 000BF7D1 RtlComputeCrc32 = _RtlComputeCrc32@12
        691  2A5 000AC1B5 RtlComputeImportTableHash = _RtlComputeImportTableHash@12
        692  2A6 000A1074 RtlComputePrivatizedDllName_U = _RtlComputePrivatizedDllName_U@12
        693  2A7 000BFC0D RtlConnectToSm = _RtlConnectToSm@16
        694  2A8 000B04DD RtlConsoleMultiByteToUnicodeN = _RtlConsoleMultiByteToUnicodeN@24
        695  2A9 000C04DC RtlContractHashTable = _RtlContractHashTable@4
        696  2AA 000A1AF8 RtlConvertExclusiveToShared = _RtlConvertExclusiveToShared@4
        697  2AB 000B93A0 RtlConvertLCIDToString = _RtlConvertLCIDToString@20
        698  2AC 00042B12 RtlConvertLongToLargeInteger = ___RtlConvertLongToLargeInteger@4
        699  2AD 000772D1 RtlConvertSharedToExclusive = _RtlConvertSharedToExclusive@4
        700  2AE 0003AD79 RtlConvertSidToUnicodeString = _RtlConvertSidToUnicodeString@12
        701  2AF 000A28B0 RtlConvertToAutoInheritSecurityObject = _RtlConvertToAutoInheritSecurityObject@24
        702  2B0 000A2BC7 RtlConvertUiListToApiList = _RtlConvertUiListToApiList@12
        703  2B1 00042B1A RtlConvertUlongToLargeInteger = ___RtlConvertUlongToLargeInteger@4
        704  2B2 000C0CAA RtlCopyExtendedContext = _RtlCopyExtendedContext@12
        705  2B3 000B1B3F RtlCopyLuid = _RtlCopyLuid@8
        706  2B4 000B1B5D RtlCopyLuidAndAttributesArray = _RtlCopyLuidAndAttributesArray@12
        707  2B5 000C0FED RtlCopyMappedMemory = _RtlCopyMappedMemory@12
        708  2B6 000A1328 RtlCopyMemoryStreamTo = _RtlUnlockMemoryStreamRegion@24
        709  2B7 000A1328 RtlCopyOutOfProcessMemoryStreamTo = _RtlUnlockMemoryStreamRegion@24
        710  2B8 000A2435 RtlCopySecurityDescriptor = _RtlCopySecurityDescriptor@8
        711  2B9 00039157 RtlCopySid = _RtlCopySid@12
