Microsoft (R) COFF/PE Dumper Version 8.00.50727.762
Copyright (C) Microsoft Corporation.  All rights reserved.
       2632  277 00054C12 SetDlgItemTextW
       2633  278 00052A73 SetDoubleClickTime
       2634  279 0001FEFF SetFocus
       2635  27A 000259EB SetForegroundWindow
       2636  27B 000765E7 SetInternalWindowPos
       2637  27C 0002263B SetKeyboardState
       2638  27D 0006EE03 SetLastErrorEx
       2639  27E 00024EEE SetLayeredWindowAttributes
       2640  27F 00055829 SetMenu
       2641  280 00076621 SetMenuContextHelpId
       2642  281 00075BFB SetMenuDefaultItem
       2643  282 0006BDB4 SetMenuInfo
       2644  283 0006BFA1 SetMenuItemBitmaps
       2645  284 000744D3 SetMenuItemInfoA
       2646  285 00054AB9 SetMenuItemInfoW
       2647  286 00055AFD SetMessageExtraInfo
       2648  287 0003450C SetMessageQueue
       2649  288 0007665B SetMirrorRendering
       2650  289 0001CD2B SetParent
       2651  28A 00052D60 SetPhysicalCursorPos
       2652  28B 00052CBE SetProcessDPIAware
       2653  28C 00052C03 SetProcessDefaultLayout
       2654  28D 00037D88 SetProcessWindowStation
       2655  28E 00052951 SetProgmanWindow
       2656  28F 00022EDC SetPropA
       2657  290 000201AC SetPropW
       2658  291 0001BFE5 SetRect
       2659  292 0001C018 SetRectEmpty
       2660  293 0001DB52 SetScrollInfo
       2661  294 0001DD77 SetScrollPos
       2662  295 0001DC8A SetScrollRange
       2663  296 000528E2 SetShellWindow
       2664  297 000766B0 SetShellWindowEx
       2665  298 0006D437 SetSysColors
       2666  299 0006ED1C SetSysColorsTemp
       2667  29A 0006D6C8 SetSystemCursor
       2668  29B 00033E33 SetSystemMenu
       2669  29C 000529BF SetTaskmanWindow
       2670  29D 00037D4E SetThreadDesktop
       2671  29E 00018396 SetTimer
       2672  29F 00076678 SetUserObjectInformationA
       2673  2A0 00076678 SetUserObjectInformationW
       2674  2A1 0005220B SetUserObjectSecurity
       2675  2A2 0003653E SetWinEventHook
       2676  2A3 0003918D SetWindowContextHelpId
       2677  2A4 0001F282 SetWindowLongA
       2678  2A5 000202C0 SetWindowLongW
       2679  2A6 00035D12 SetWindowPlacement
       2680  2A7 0001C975 SetWindowPos
       2681  2A8 0001D3CD SetWindowRgn
       2682  2A9 0006D5E8 SetWindowRgnEx
       2683  2AA 0006D68A SetWindowStationUser
       2684  2AB 00022D50 SetWindowTextA
       2685  2AC 0001D334 SetWindowTextW
       2686  2AD 00023753 SetWindowWord
       2687  2AE 00037A0A SetWindowsHookA
       2688  2AF 00021B58 SetWindowsHookExA
       2689  2B0 000203D2 SetWindowsHookExW
       2690  2B1 00051C23 SetWindowsHookW
       2691  2B2 0001EE47 ShowCaret
       2692  2B3 0001F553 ShowCursor
       2693  2B4 00052ABB ShowOwnedPopups
       2694  2B5 0002455A ShowScrollBar
       2695  2B6 00052AD6 ShowStartGlass
       2696  2B7 0007675E ShowSystemCursor
       2697  2B8 0001C7A5 ShowWindow
       2698  2B9 00075C52 ShowWindowAsync
       2699  2BA 000788EE ShutdownBlockReasonCreate
       2700  2BB 00078928 ShutdownBlockReasonDestroy
       2701  2BC 0007890B ShutdownBlockReasonQuery
       2702  2BD 0003513F SoftModalMessageBox
       2703  2BE 0007677B SoundSentry
       2704  2BF 00039F05 SubtractRect
       2705  2C0 00052AEE SwapMouseButton
       2706  2C1 0005259E SwitchDesktop
       2707  2C2 000525B6 SwitchDesktopWithFade
       2708  2C3 00051E69 SwitchToThisWindow
       2709  2C4 00022AE6 SystemParametersInfoA
       2710  2C5 0001AC73 SystemParametersInfoW
       2711  2C6 0005AEE6 TabbedTextOutA
       2712  2C7 0005AEB7 TabbedTextOutW
       2713  2C8 00052B06 TileChildWindows
       2714  2C9 0006BCE4 TileWindows
       2715  2CA 00051D72 ToAscii
       2716  2CB 00051DCF ToAsciiEx
       2717  2CC 0006D627 ToUnicode
       2718  2CD 0006D658 ToUnicodeEx
       2719  2CE 0001C5C2 TrackMouseEvent
       2720  2CF 0006BF43 TrackPopupMenu
       2721  2D0 000767D0 TrackPopupMenuEx
       2722  2D1 0002523A TranslateAccelerator
       2723  2D2 0002523A TranslateAcceleratorA
       2724  2D3 00025B69 TranslateAcceleratorW
       2725  2D4 00025291 TranslateMDISysAccel
       2726  2D5 00018B19 TranslateMessage
       2727  2D6 00018B46 TranslateMessageEx
       2728  2D7 00026530 UnhookWinEvent
       2729  2D8 00052B27 UnhookWindowsHook
       2730  2D9 0002010D UnhookWindowsHookEx
       2731  2DA 0001D8F5 UnionRect
       2732  2DB 00052BD0 UnloadKeyboardLayout
       2733  2DC 0007680A UnlockWindowStation
       2734  2DD 0005C1AF UnpackDDElParam
       2735  2DE 0001B6D5 UnregisterClassA
       2736  2DF 0001A935 UnregisterClassW
       2737  2E0 00039234 UnregisterDeviceNotification
       2738  2E1 00076827 UnregisterHotKey
       2739  2E2 00038F5B UnregisterMessagePumpHook
       2740  2E3 0006E1DB UnregisterPowerSettingNotification
       2741  2E4 00076844 UnregisterSessionPort
       2742  2E5 0007685F UnregisterUserApiHook
       2743  2E6 00022E32 UpdateLayeredWindow
       2744  2E7 00052C6B UpdateLayeredWindowIndirect
       2745  2E8 0006E835 UpdatePerUserSystemParameters
       2746  2E9 0001C7F0 UpdateWindow
       2747  2EA 000768B4 UpdateWindowTransform
       2748  2EB 000385A1 User32InitializeImmEntryTable
       2749  2EC 0001765F UserClientDllInitialize
       2750  2ED 000768D1 UserHandleGrantAccess
       2751  2EE 0005B03B UserLpkPSMTextOut
       2752  2EF 0005ACFC UserLpkTabbedTextOut
       2753  2F0 0002075A UserRealizePalette
       2754  2F1 00052E35 UserRegisterWowHandlers
       2755  2F2 0001D9C0 ValidateRect
       2756  2F3 00020886 ValidateRgn
       2757  2F4 000231A1 VkKeyScanA
       2758  2F5 000749FE VkKeyScanExA
       2759  2F6 00022DC2 VkKeyScanExW
       2760  2F7 0002320C VkKeyScanW
       2761  2F8 0001B983 WCSToMBEx
       2762  2F9 0007517F WINNLSEnableIME
       2763  2FA 00075190 WINNLSGetEnableStatus
       2764  2FB 00075175 WINNLSGetIMEHotkey
       2765  2FC 00021AFF WaitForInputIdle
       2766  2FD 0001837B WaitMessage
       2767  2FE 00076928 Win32PoolAllocationStats
       2768  2FF 00037AD2 WinHelpA
       2769  300 00066743 WinHelpW
       2770  301 00020742 WindowFromDC
       2771  302 00076945 WindowFromPhysicalPoint
       2772  303 00018D1E WindowFromPoint
       2773  304 0007211D _UserTestTokenForInteractive
       2774  305 0006D782 keybd_event
       2775  306 0006D73E mouse_event
       2776  307 0001B24F wsprintfA
       2777  308 000249C9 wsprintfW
       2778  309 0001B038 wvsprintfA
       2779  30A 000249E4 wvsprintfW
       2000      00052D7B [NONAME]

  Summary

       10000 .data
       10000 .reloc
       30000 .rsrc
       70000 .text
