Microsoft (R) COFF/PE Dumper Version 8.00.50727.762
Copyright (C) Microsoft Corporation.  All rights reserved.
        585  244 0001885E RtlFreeSid
        586  245 0001392D RtlFreeThreadActivationContextStack
        587  246 00010466 RtlFreeUnicodeString
        588  247 000633FD RtlFreeUserThreadStack
        589  248 00026CA0 RtlGUIDFromString
        590  249 00064860 RtlGenerate8dot3Name
        591  24A 00034EE9 RtlGetAce
        592  24B 0001C5CB RtlGetActiveActivationContext
        593  24C 00060A5A RtlGetCallersAddress
        594  24D 00062A31 RtlGetCompressionWorkSpaceSize
        595  24E 0002A1B5 RtlGetControlSecurityDescriptor
        596  24F 00014506 RtlGetCurrentDirectory_U
        597  250 00060EE1 RtlGetCurrentPeb
        598  251 0001379F RtlGetDaclSecurityDescriptor
        599  252 00063CD4 RtlGetElementGenericTable
        600  253 000640C7 RtlGetElementGenericTableAvl
        601  254 0005CE89 RtlGetFirstRange
        602  255 000204A1 RtlGetFrame
        603  256 000143A9 RtlGetFullPathName_U
        604  257 0002B427 RtlGetGroupSecurityDescriptor
        605  258 00064C4D RtlGetLastNtStatus
        606  259 0000FE21 RtlGetLastWin32Error
        607  25A 00020779 RtlGetLengthWithoutLastFullDosOrNtPathElement
        608  25B 0002F30D RtlGetLengthWithoutTrailingPathSeperators
        609  25C 000149D9 RtlGetLongestNtPathLength
        610  25D 0000D92E RtlGetNativeSystemInformation
        611  25E 0005CF41 RtlGetNextRange
        612  25F 0000FF1B RtlGetNtGlobalFlags
        613  260 00019758 RtlGetNtProductType
        614  261 0002132F RtlGetNtVersionNumbers
        615  262 0002B3E5 RtlGetOwnerSecurityDescriptor
        616  263 000617D1 RtlGetProcessHeaps
        617  264 0005DDF2 RtlGetSaclSecurityDescriptor
        618  265 0005E04D RtlGetSecurityDescriptorRMControl
        619  266 00030441 RtlGetSetBootStatusData
        620  267 000524CB RtlGetUnloadEventTrace
        621  268 00013862 RtlGetUserInfoHeap
        622  269 0001966B RtlGetVersion
        623  26A 0001565D RtlHashUnicodeString
        624  26B 0002A26C RtlIdentifierAuthoritySid
        625  26C 00010346 RtlImageDirectoryEntryToData
        626  26D 00010339 RtlImageNtHeader
        627  26E 000128D7 RtlImageRvaToSection
        628  26F 00030B6A RtlImageRvaToVa
        629  270 00029DA7 RtlImpersonateSelf
        630  271 0000125D RtlInitAnsiString
        631  272 00022676 RtlInitCodePageTable
        632  273 00021534 RtlInitMemoryStream
        633  274 00022645 RtlInitNlsTables
        634  275 000209F2 RtlInitOutOfProcessMemoryStream
        635  276 00001225 RtlInitString
        636  277 00001295 RtlInitUnicodeString
        637  278 0000FE95 RtlInitUnicodeStringEx
        638  279 0002223C RtlInitializeAtomPackage
        639  27A 00018A7C RtlInitializeBitMap
        640  27B 0002E0D9 RtlInitializeContext
        641  27C 0001161D RtlInitializeCriticalSection
        642  27D 0001151A RtlInitializeCriticalSectionAndSpinCount
        643  27E 000214B1 RtlInitializeGenericTable
        644  27F 00030191 RtlInitializeGenericTableAvl
        645  280 00018B9A RtlInitializeHandleTable
        646  281 0002FE4A RtlInitializeRXact
        647  282 0005CC29 RtlInitializeRangeList
        648  283 0001E6FB RtlInitializeResource
        649  284 00034FC3 RtlInitializeSListHead
        650  285 00018295 RtlInitializeSid
        651  286 00064ECF RtlInitializeStackTraceDataBase
        652  287 00024A3F RtlInsertElementGenericTable
        653  288 00064209 RtlInsertElementGenericTableAvl
        654  289 00060E71 RtlInt64ToUnicodeString
        655  28A 0001AD08 RtlIntegerToChar
        656  28B 0001AE2E RtlIntegerToUnicodeString
        657  28C 00064DED RtlInterlockedFlushSList
        658  28D 00033CB3 RtlInterlockedPopEntrySList
        659  28E 00033C71 RtlInterlockedPushEntrySList
          4  28F 00002AD0 RtlInterlockedPushListSList
        660  290 0005DB0F RtlInvertRangeList
        661  291 000653B3 RtlIpv4AddressToStringA
        662  292 00065401 RtlIpv4AddressToStringExA
        663  293 0002D982 RtlIpv4AddressToStringExW
        664  294 0002D9FA RtlIpv4AddressToStringW
        665  295 0002C981 RtlIpv4StringToAddressA
        666  296 00065D5F RtlIpv4StringToAddressExA
        667  297 00036B9F RtlIpv4StringToAddressExW
        668  298 00035A94 RtlIpv4StringToAddressW
        669  299 000650A1 RtlIpv6AddressToStringA
        670  29A 000652CD RtlIpv6AddressToStringExA
        671  29B 0006570F RtlIpv6AddressToStringExW
        672  29C 000654A7 RtlIpv6AddressToStringW
        673  29D 00065803 RtlIpv6StringToAddressA
        674  29E 00065B22 RtlIpv6StringToAddressExA
        675  29F 000661F6 RtlIpv6StringToAddressExW
        676  2A0 00065EF8 RtlIpv6StringToAddressW
        677  2A1 000580F6 RtlIsActivationContextActive
        678  2A2 000130A8 RtlIsDosDeviceName_U
        679  2A3 0001E38C RtlIsGenericTableEmpty
        680  2A4 000640AE RtlIsGenericTableEmptyAvl
        681  2A5 000646DF RtlIsNameLegalDOS8Dot3
        682  2A6 0005D583 RtlIsRangeAvailable
        683  2A7 0002906B RtlIsTextUnicode
        684  2A8 00052AC1 RtlIsThreadWithinLoaderCallout
        685  2A9 000132DD RtlIsValidHandle
        686  2AA 000133CE RtlIsValidIndexHandle
        687  2AB 00003002 RtlLargeIntegerAdd
        688  2AC 000031E2 RtlLargeIntegerArithmeticShift
        689  2AD 00066459 RtlLargeIntegerDivide
        690  2AE 0000320E RtlLargeIntegerNegate
        691  2AF 00003192 RtlLargeIntegerShiftLeft
        692  2B0 000031BA RtlLargeIntegerShiftRight
        693  2B1 00003222 RtlLargeIntegerSubtract
        694  2B2 00060AA4 RtlLargeIntegerToChar
        695  2B3 000010E0 RtlLeaveCriticalSection
        696  2B4 000136B8 RtlLengthRequiredSid
        697  2B5 0002B2CB RtlLengthSecurityDescriptor
        698  2B6 0001319E RtlLengthSid
        699  2B7 00063BB8 RtlLocalTimeToSystemTime
        700  2B8 000302E3 RtlLockBootStatusData
        701  2B9 0001320B RtlLockHeap
        702  2BA 00053700 RtlLockMemoryStreamRegion
        703  2BB 000115D4 RtlLogStackBackTrace
        704  2BC 000284AA RtlLookupAtomInAtomTable
        705  2BD 0002102F RtlLookupElementGenericTable
        706  2BE 00064395 RtlLookupElementGenericTableAvl
        707  2BF 0002994F RtlMakeSelfRelativeSD
        708  2C0 00029FFD RtlMapGenericMask
        709  2C1 0005E0DA RtlMapSecurityErrorToNtStatus
        710  2C2 0005D7B6 RtlMergeRangeLists
        711  2C3 00002C94 RtlMoveMemory
        712  2C4 00016915 RtlMultiAppendUnicodeStringBuffer
        713  2C5 0000ECBA RtlMultiByteToUnicodeN
        714  2C6 0002939A RtlMultiByteToUnicodeSize
        715  2C7 00053AEC RtlNewInstanceSecurityObject
        716  2C8 00053B62 RtlNewSecurityGrantedAccess
        717  2C9 0002E957 RtlNewSecurityObject
        718  2CA 00032720 RtlNewSecurityObjectEx
        719  2CB 000538B1 RtlNewSecurityObjectWithMultipleInheritance
        720  2CC 00022336 RtlNormalizeProcessParams
        721  2CD 0002441C RtlNtPathNameToDosPathName
        722  2CE 0000F62D RtlNtStatusToDosError
        723  2CF 0000F679 RtlNtStatusToDosErrorNoTeb
        724  2D0 00023B79 RtlNumberGenericTableElements
        725  2D1 0006419C RtlNumberGenericTableElementsAvl
        726  2D2 0005FE10 RtlNumberOfClearBits
        727  2D3 0005FE60 RtlNumberOfSetBits
        728  2D4 0005F4C8 RtlOemStringToUnicodeSize
        729  2D5 00027485 RtlOemStringToUnicodeString
        730  2D6 0002735C RtlOemToUnicodeN
        731  2D7 00018AD9 RtlOpenCurrentUser
        732  2D8 00034393 RtlPcToFileHeader
        733  2D9 0005CB71 RtlPinAtomInAtomTable
        734  2DA 00019AE0 RtlPopFrame
        735  2DB 0002DC55 RtlPrefixString
        736  2DC 00014408 RtlPrefixUnicodeString
        737  2DD 000611B2 RtlProtectHeap
        738  2DE 00019B00 RtlPushFrame
        739  2DF 000349BD RtlQueryAtomInAtomTable
        740  2E0 00033D20 RtlQueryDepthSList
        741  2E1 00014599 RtlQueryEnvironmentVariable_U
        742  2E2 0006219B RtlQueryHeapInformation
        743  2E3 0002CED5 RtlQueryInformationAcl
        744  2E4 0000FCD2 RtlQueryInformationActivationContext
        745  2E5 000135B1 RtlQueryInformationActiveActivationContext
        746  2E6 000205BD RtlQueryInterfaceMemoryStream
        747  2E7 00054739 RtlQueryProcessBackTraceInformation
        748  2E8 00054F83 RtlQueryProcessDebugInformation
        749  2E9 000548E1 RtlQueryProcessHeapInformation
        750  2EA 00054E0D RtlQueryProcessLockInformation
        751  2EB 0002F3FE RtlQueryRegistryValues
        752  2EC 000538EA RtlQuerySecurityObject
        753  2ED 00061465 RtlQueryTagHeap
        754  2EE 00060F71 RtlQueryTimeZoneInformation
        755  2EF 00058095 RtlQueueApcWow64Thread
        756  2F0 00027C58 RtlQueueWorkItem
        757  2F1 0000E528 RtlRaiseException
        758  2F2 000666A0 RtlRaiseStatus
        759  2F3 000666CF RtlRandom
        760  2F4 00037D38 RtlRandomEx
        761  2F5 00019BA0 RtlReAllocateHeap
        762  2F6 000214EF RtlReadMemoryStream
        763  2F7 0002053F RtlReadOutOfProcessMemoryStream
        764  2F8 00063C17 RtlRealPredecessor
        765  2F9 0001E356 RtlRealSuccessor
        766  2FA 000643B6 RtlRegisterSecureMemoryCacheCallback
        767  2FB 00033233 RtlRegisterWait
        768  2FC 00010547 RtlReleaseActivationContext
        769  2FD 0002034F RtlReleaseMemoryStream
        770  2FE 00010451 RtlReleasePebLock
        771  2FF 00029F84 RtlReleaseResource
        772  300 00064C80 RtlRemoteCall
        773  301 00036C96 RtlRemoveVectoredExceptionHandler
        774  302 000224FB RtlResetRtlTranslations
        775  303 0000FE30 RtlRestoreLastWin32Error
        776  304 000536F3 RtlRevertMemoryStream
        777  305 0002D7E3 RtlRunDecodeUnicodeString
        778  306 0002D795 RtlRunEncodeUnicodeString
        779  307 00063B81 RtlSecondsSince1970ToTime
        780  308 00063B4A RtlSecondsSince1980ToTime
        781  309 00053610 RtlSeekMemoryStream
        783  30A 0002CFD7 RtlSelfRelativeToAbsoluteSD
        782  30B 0005C538 RtlSelfRelativeToAbsoluteSD2
        784  30C 0002C1FC RtlSetAllBits
        785  30D 0005E1C5 RtlSetAttributesSecurityDescriptor
        786  30E 00026458 RtlSetBits
        787  30F 0002FAE0 RtlSetControlSecurityDescriptor
        788  310 0002A067 RtlSetCriticalSectionSpinCount
        789  311 0001E7AA RtlSetCurrentDirectory_U
        790  312 000632F5 RtlSetCurrentEnvironment
        791  313 0001867F RtlSetDaclSecurityDescriptor
        792  314 000277B8 RtlSetEnvironmentVariable
        793  315 00018A32 RtlSetGroupSecurityDescriptor
        794  316 00037CE5 RtlSetHeapInformation
        795  317 0005C5B7 RtlSetInformationAcl
        796  318 0002DD99 RtlSetIoCompletionCallback
        797  319 0000FE30 RtlSetLastWin32Error
        798  31A 00064C5F RtlSetLastWin32ErrorAndNtStatusFromNtStatus
        799  31B 00053672 RtlSetMemoryStreamSize
        800  31C 000189E8 RtlSetOwnerSecurityDescriptor
        801  31D 0002EB9C RtlSetProcessIsCritical
        802  31E 0002CF46 RtlSetSaclSecurityDescriptor
        803  31F 0005E0AF RtlSetSecurityDescriptorRMControl
        804  320 0002C49C RtlSetSecurityObject
        805  321 000538C1 RtlSetSecurityObjectEx
        806  322 0002EBF0 RtlSetThreadIsCritical
        807  323 00022299 RtlSetThreadPoolStartFunc
        808  324 00061099 RtlSetTimeZoneInformation
        809  325 000606D1 RtlSetTimer
        810  326 00059DC1 RtlSetUnicodeCallouts
        811  327 00061315 RtlSetUserFlagsHeap
        812  328 000193E9 RtlSetUserValueHeap
        813  329 000104DD RtlSizeHeap
        814  32A 00020ED8 RtlSplay
        815  32B 0002B15E RtlStartRXact
        816  32C 00020A55 RtlStatMemoryStream
        817  32D 00028EB6 RtlStringFromGUID
        818  32E 000136E0 RtlSubAuthorityCountSid
        819  32F 00018278 RtlSubAuthoritySid
        820  330 00024C5D RtlSubtreePredecessor
        821  331 00063BF4 RtlSubtreeSuccessor
        822  332 00035A58 RtlSystemTimeToLocalTime
        823  333 0001AB39 RtlTimeFieldsToTime
        824  334 00063AE3 RtlTimeToElapsedTimeFields
        825  335 0002B1F1 RtlTimeToSecondsSince1970
        826  336 0002A164 RtlTimeToSecondsSince1980
        827  337 00011EFD RtlTimeToTimeFields
        828  338 00066D4F RtlTraceDatabaseAdd
        829  339 00066982 RtlTraceDatabaseCreate
        830  33A 00066A74 RtlTraceDatabaseDestroy
        831  33B 000668FA RtlTraceDatabaseEnumerate
        832  33C 00066B5B RtlTraceDatabaseFind
        833  33D 00066D2F RtlTraceDatabaseLock
        834  33E 00066D3F RtlTraceDatabaseUnlock
        835  33F 00066B11 RtlTraceDatabaseValidate
        836  340 00001118 RtlTryEnterCriticalSection
          5  341 00002B30 RtlUlongByteSwap
          6  342 00002B40 RtlUlonglongByteSwap
        838  343 000678E7 RtlUnhandledExceptionFilter
        837  344 00066F61 RtlUnhandledExceptionFilter2
        839  345 0005F4A3 RtlUnicodeStringToAnsiSize
        840  346 00012BB8 RtlUnicodeStringToAnsiString
        841  347 0005F59E RtlUnicodeStringToCountedOemString
        842  348 0001AE91 RtlUnicodeStringToInteger
        843  349 0005F4A3 RtlUnicodeStringToOemSize
        844  34A 0002720A RtlUnicodeStringToOemString
        845  34B 0005B732 RtlUnicodeToCustomCPN
        846  34C 00012A8D RtlUnicodeToMultiByteN
        847  34D 000131BA RtlUnicodeToMultiByteSize
        848  34E 000270E8 RtlUnicodeToOemN
        849  34F 0002EC31 RtlUniform
        850  350 000303FB RtlUnlockBootStatusData
        851  351 00013273 RtlUnlockHeap
        852  352 00053700 RtlUnlockMemoryStreamRegion
        853  353 0002ABC5 RtlUnwind
        854  354 000103E0 RtlUpcaseUnicodeChar
        855  355 00026B83 RtlUpcaseUnicodeString
        856  356 0005F4EF RtlUpcaseUnicodeStringToAnsiString
        857  357 0005F672 RtlUpcaseUnicodeStringToCountedOemString
        858  358 0002C0C9 RtlUpcaseUnicodeStringToOemString
        859  359 0005B8E1 RtlUpcaseUnicodeToCustomCPN
        860  35A 000241DD RtlUpcaseUnicodeToMultiByteN
        861  35B 0002BDA5 RtlUpcaseUnicodeToOemN
        862  35C 0002AF05 RtlUpdateTimer
        863  35D 000293C2 RtlUpperChar
        864  35E 0005F7E9 RtlUpperString
        865  35F 000624D8 RtlUsageHeap
          7  360 00002B20 RtlUshortByteSwap
        866  361 000185CD RtlValidAcl
        867  362 0002D229 RtlValidRelativeSecurityDescriptor
        868  363 00034E12 RtlValidSecurityDescriptor
        869  364 00012F84 RtlValidSid
        870  365 00062208 RtlValidateHeap
        871  366 0006242B RtlValidateProcessHeaps
        872  367 00015E6A RtlValidateUnicodeString
        873  368 00034AF7 RtlVerifyVersionInfo
        874  369 0006072A RtlWalkFrameChain
        875  36A 00061911 RtlWalkHeap
        876  36B 00053603 RtlWriteMemoryStream
        877  36C 00030FA0 RtlWriteRegistryValue
        878  36D 0005F193 RtlZeroHeap
        879  36E 00002C64 RtlZeroMemory
        880  36F 000580A5 RtlZombifyActivationContext
        881  370 000204D6 RtlpApplyLengthFunction
        882  371 0001E287 RtlpEnsureBufferSize
        883  372 000537F0 RtlpNotOwnerCriticalSection
        884  373 000679AB RtlpNtCreateKey
        885  374 0002E5A1 RtlpNtEnumerateSubKey
        886  375 00067A04 RtlpNtMakeTemporaryKey
        887  376 00029867 RtlpNtOpenKey
        888  377 000297A6 RtlpNtQueryValueKey
        889  378 000679D8 RtlpNtSetValueKey
        890  379 0001B287 RtlpUnWaitCriticalSection
        891  37A 0001B1BF RtlpWaitForCriticalSection
        892  37B 0005F4C8 RtlxAnsiStringToUnicodeSize
        893  37C 0005F4C8 RtlxOemStringToUnicodeSize
        894  37D 0005F4A3 RtlxUnicodeStringToAnsiSize
        895  37E 0005F4A3 RtlxUnicodeStringToOemSize
        896  37F 00034AB9 VerSetConditionMask
        897  380 0000CE5E ZwAcceptConnectPort
        898  381 0000CE6E ZwAccessCheck
        899  382 0000CE7E ZwAccessCheckAndAuditAlarm
        900  383 0000CE8E ZwAccessCheckByType
        901  384 0000CE9E ZwAccessCheckByTypeAndAuditAlarm
        902  385 0000CEAE ZwAccessCheckByTypeResultList
        903  386 0000CEBE ZwAccessCheckByTypeResultListAndAuditAlarm
        904  387 0000CECE ZwAccessCheckByTypeResultListAndAuditAlarmByHandle
        905  388 0000CEDE ZwAddAtom
        906  389 0000CEEE ZwAddBootEntry
        907  38A 0000CEFE ZwAdjustGroupsToken
        908  38B 0000CF0E ZwAdjustPrivilegesToken
        909  38C 0000CF1E ZwAlertResumeThread
        910  38D 0000CF2E ZwAlertThread
        911  38E 0000CF3E ZwAllocateLocallyUniqueId
        912  38F 0000CF4E ZwAllocateUserPhysicalPages
        913  390 0000CF5E ZwAllocateUuids
        914  391 0000CF6E ZwAllocateVirtualMemory
        915  392 0000CF7E ZwAreMappedFilesTheSame
        916  393 0000CF8E ZwAssignProcessToJobObject
        917  394 0000CF9E ZwCallbackReturn
        918  395 0000CFAE ZwCancelDeviceWakeupRequest
        919  396 0000CFBE ZwCancelIoFile
        920  397 0000CFCE ZwCancelTimer
        921  398 0000CFDE ZwClearEvent
        922  399 0000CFEE ZwClose
        923  39A 0000CFFE ZwCloseObjectAuditAlarm
        924  39B 0000D00E ZwCompactKeys
        925  39C 0000D01E ZwCompareTokens
        926  39D 0000D02E ZwCompleteConnectPort
        927  39E 0000D03E ZwCompressKey
        928  39F 0000D04E ZwConnectPort
        929  3A0 0000D05E ZwContinue
        930  3A1 0000D06E ZwCreateDebugObject
        931  3A2 0000D07E ZwCreateDirectoryObject
        932  3A3 0000D08E ZwCreateEvent
        933  3A4 0000D09E ZwCreateEventPair
        934  3A5 0000D0AE ZwCreateFile
        935  3A6 0000D0BE ZwCreateIoCompletion
        936  3A7 0000D0CE ZwCreateJobObject
        937  3A8 0000D0DE ZwCreateJobSet
        938  3A9 0000D0EE ZwCreateKey
        939  3AA 0000DFCE ZwCreateKeyedEvent
        940  3AB 0000D0FE ZwCreateMailslotFile
        941  3AC 0000D10E ZwCreateMutant
        942  3AD 0000D11E ZwCreateNamedPipeFile
        943  3AE 0000D12E ZwCreatePagingFile
        944  3AF 0000D13E ZwCreatePort
        945  3B0 0000D14E ZwCreateProcess
        946  3B1 0000D15E ZwCreateProcessEx
        947  3B2 0000D16E ZwCreateProfile
        948  3B3 0000D17E ZwCreateSection
        949  3B4 0000D18E ZwCreateSemaphore
        950  3B5 0000D19E ZwCreateSymbolicLinkObject
        951  3B6 0000D1AE ZwCreateThread
        952  3B7 0000D1BE ZwCreateTimer
        953  3B8 0000D1CE ZwCreateToken
        954  3B9 0000D1DE ZwCreateWaitablePort
        955  3BA 0000D1EE ZwDebugActiveProcess
        956  3BB 0000D1FE ZwDebugContinue
        957  3BC 0000D20E ZwDelayExecution
        958  3BD 0000D21E ZwDeleteAtom
        959  3BE 0000D22E ZwDeleteBootEntry
        960  3BF 0000D23E ZwDeleteFile
        961  3C0 0000D24E ZwDeleteKey
        962  3C1 0000D25E ZwDeleteObjectAuditAlarm
        963  3C2 0000D26E ZwDeleteValueKey
        964  3C3 0000D27E ZwDeviceIoControlFile
        965  3C4 0000D28E ZwDisplayString
        966  3C5 0000D29E ZwDuplicateObject
        967  3C6 0000D2AE ZwDuplicateToken
        968  3C7 0000D2BE ZwEnumerateBootEntries
        969  3C8 0000D2CE ZwEnumerateKey
        970  3C9 0000D2DE ZwEnumerateSystemEnvironmentValuesEx
        971  3CA 0000D2EE ZwEnumerateValueKey
        972  3CB 0000D2FE ZwExtendSection
        973  3CC 0000D30E ZwFilterToken
        974  3CD 0000D31E ZwFindAtom
        975  3CE 0000D32E ZwFlushBuffersFile
        976  3CF 0000D33E ZwFlushInstructionCache
        977  3D0 0000D34E ZwFlushKey
        978  3D1 0000D35E ZwFlushVirtualMemory
        979  3D2 0000D36E ZwFlushWriteBuffer
        980  3D3 0000D37E ZwFreeUserPhysicalPages
        981  3D4 0000D38E ZwFreeVirtualMemory
        982  3D5 0000D39E ZwFsControlFile
        983  3D6 0000D3AE ZwGetContextThread
        984  3D7 0000D3BE ZwGetDevicePowerState
        985  3D8 0000D3CE ZwGetPlugPlayEvent
        986  3D9 0000D3DE ZwGetWriteWatch
        987  3DA 0000D3EE ZwImpersonateAnonymousToken
        988  3DB 0000D3FE ZwImpersonateClientOfPort
        989  3DC 0000D40E ZwImpersonateThread
        990  3DD 0000D41E ZwInitializeRegistry
        991  3DE 0000D42E ZwInitiatePowerAction
        992  3DF 0000D43E ZwIsProcessInJob
        993  3E0 0000D44E ZwIsSystemResumeAutomatic
        994  3E1 0000D45E ZwListenPort
        995  3E2 0000D46E ZwLoadDriver
        997  3E3 0000D47E ZwLoadKey
        996  3E4 0000D48E ZwLoadKey2
        998  3E5 0000D49E ZwLockFile
        999  3E6 0000D4AE ZwLockProductActivationKeys
       1000  3E7 0000D4BE ZwLockRegistryKey
       1001  3E8 0000D4CE ZwLockVirtualMemory
       1002  3E9 0000D4DE ZwMakePermanentObject
       1003  3EA 0000D4EE ZwMakeTemporaryObject
       1004  3EB 0000D4FE ZwMapUserPhysicalPages
       1005  3EC 0000D50E ZwMapUserPhysicalPagesScatter
       1006  3ED 0000D51E ZwMapViewOfSection
       1007  3EE 0000D52E ZwModifyBootEntry
       1008  3EF 0000D53E ZwNotifyChangeDirectoryFile
       1009  3F0 0000D54E ZwNotifyChangeKey
       1010  3F1 0000D55E ZwNotifyChangeMultipleKeys
       1011  3F2 0000D56E ZwOpenDirectoryObject
       1012  3F3 0000D57E ZwOpenEvent
       1013  3F4 0000D58E ZwOpenEventPair
       1014  3F5 0000D59E ZwOpenFile
       1015  3F6 0000D5AE ZwOpenIoCompletion
       1016  3F7 0000D5BE ZwOpenJobObject
       1017  3F8 0000D5CE ZwOpenKey
       1018  3F9 0000DFDE ZwOpenKeyedEvent
       1019  3FA 0000D5DE ZwOpenMutant
       1020  3FB 0000D5EE ZwOpenObjectAuditAlarm
       1021  3FC 0000D5FE ZwOpenProcess
       1022  3FD 0000D60E ZwOpenProcessToken
       1023  3FE 0000D61E ZwOpenProcessTokenEx
       1024  3FF 0000D62E ZwOpenSection
       1025  400 0000D63E ZwOpenSemaphore
       1026  401 0000D64E ZwOpenSymbolicLinkObject
       1027  402 0000D65E ZwOpenThread
       1028  403 0000D66E ZwOpenThreadToken
       1029  404 0000D67E ZwOpenThreadTokenEx
       1030  405 0000D68E ZwOpenTimer
       1031  406 0000D69E ZwPlugPlayControl
       1032  407 0000D6AE ZwPowerInformation
       1033  408 0000D6BE ZwPrivilegeCheck
       1034  409 0000D6CE ZwPrivilegeObjectAuditAlarm
       1035  40A 0000D6DE ZwPrivilegedServiceAuditAlarm
       1036  40B 0000D6EE ZwProtectVirtualMemory
       1037  40C 0000D6FE ZwPulseEvent
       1038  40D 0000D70E ZwQueryAttributesFile
       1039  40E 0000D71E ZwQueryBootEntryOrder
       1040  40F 0000D72E ZwQueryBootOptions
       1041  410 0000D73E ZwQueryDebugFilterState
       1042  411 0000D74E ZwQueryDefaultLocale
       1043  412 0000D75E ZwQueryDefaultUILanguage
       1044  413 0000D76E ZwQueryDirectoryFile
       1045  414 0000D77E ZwQueryDirectoryObject
       1046  415 0000D78E ZwQueryEaFile
       1047  416 0000D79E ZwQueryEvent
       1048  417 0000D7AE ZwQueryFullAttributesFile
       1049  418 0000D7BE ZwQueryInformationAtom
       1050  419 0000D7CE ZwQueryInformationFile
       1051  41A 0000D7DE ZwQueryInformationJobObject
       1052  41B 0000D7EE ZwQueryInformationPort
       1053  41C 0000D7FE ZwQueryInformationProcess
       1054  41D 0000D80E ZwQueryInformationThread
       1055  41E 0000D81E ZwQueryInformationToken
       1056  41F 0000D82E ZwQueryInstallUILanguage
       1057  420 0000D83E ZwQueryIntervalProfile
       1058  421 0000D84E ZwQueryIoCompletion
       1059  422 0000D85E ZwQueryKey
       1060  423 0000D86E ZwQueryMultipleValueKey
       1061  424 0000D87E ZwQueryMutant
       1062  425 0000D88E ZwQueryObject
       1063  426 0000D89E ZwQueryOpenSubKeys
       1064  427 0000D8AE ZwQueryPerformanceCounter
       1065  428 0000E00E ZwQueryPortInformationProcess
       1066  429 0000D8BE ZwQueryQuotaInformationFile
       1067  42A 0000D8CE ZwQuerySection
       1068  42B 0000D8DE ZwQuerySecurityObject
       1069  42C 0000D8EE ZwQuerySemaphore
       1070  42D 0000D8FE ZwQuerySymbolicLinkObject
       1071  42E 0000D90E ZwQuerySystemEnvironmentValue
       1072  42F 0000D91E ZwQuerySystemEnvironmentValueEx
       1073  430 0000D92E ZwQuerySystemInformation
       1074  431 0000D93E ZwQuerySystemTime
       1075  432 0000D94E ZwQueryTimer
       1076  433 0000D95E ZwQueryTimerResolution
       1077  434 0000D96E ZwQueryValueKey
       1078  435 0000D97E ZwQueryVirtualMemory
       1079  436 0000D98E ZwQueryVolumeInformationFile
       1080  437 0000D99E ZwQueueApcThread
       1081  438 0000D9AE ZwRaiseException
       1082  439 0000D9BE ZwRaiseHardError
       1083  43A 0000D9CE ZwReadFile
       1084  43B 0000D9DE ZwReadFileScatter
       1085  43C 0000D9EE ZwReadRequestData
       1086  43D 0000D9FE ZwReadVirtualMemory
       1087  43E 0000DA0E ZwRegisterThreadTerminatePort
       1088  43F 0000DFEE ZwReleaseKeyedEvent
       1089  440 0000DA1E ZwReleaseMutant
       1090  441 0000DA2E ZwReleaseSemaphore
       1091  442 0000DA3E ZwRemoveIoCompletion
       1092  443 0000DA4E ZwRemoveProcessDebug
       1093  444 0000DA5E ZwRenameKey
       1094  445 0000DA6E ZwReplaceKey
       1095  446 0000DA7E ZwReplyPort
       1096  447 0000DA8E ZwReplyWaitReceivePort
       1097  448 0000DA9E ZwReplyWaitReceivePortEx
       1098  449 0000DAAE ZwReplyWaitReplyPort
       1099  44A 0000DABE ZwRequestDeviceWakeup
       1100  44B 0000DACE ZwRequestPort
       1101  44C 0000DADE ZwRequestWaitReplyPort
       1102  44D 0000DAEE ZwRequestWakeupLatency
       1103  44E 0000DAFE ZwResetEvent
       1104  44F 0000DB0E ZwResetWriteWatch
       1105  450 0000DB1E ZwRestoreKey
       1106  451 0000DB2E ZwResumeProcess
       1107  452 0000DB3E ZwResumeThread
       1108  453 0000DB4E ZwSaveKey
       1109  454 0000DB5E ZwSaveKeyEx
       1110  455 0000DB6E ZwSaveMergedKeys
       1111  456 0000DB7E ZwSecureConnectPort
       1112  457 0000DB8E ZwSetBootEntryOrder
       1113  458 0000DB9E ZwSetBootOptions
       1114  459 0000DBAE ZwSetContextThread
       1115  45A 0000DBBE ZwSetDebugFilterState
       1116  45B 0000DBCE ZwSetDefaultHardErrorPort
       1117  45C 0000DBDE ZwSetDefaultLocale
       1118  45D 0000DBEE ZwSetDefaultUILanguage
       1119  45E 0000DBFE ZwSetEaFile
       1120  45F 0000DC0E ZwSetEvent
       1121  460 0000DC1E ZwSetEventBoostPriority
       1122  461 0000DC2E ZwSetHighEventPair
       1123  462 0000DC3E ZwSetHighWaitLowEventPair
       1124  463 0000DC4E ZwSetInformationDebugObject
       1125  464 0000DC5E ZwSetInformationFile
       1126  465 0000DC6E ZwSetInformationJobObject
       1127  466 0000DC7E ZwSetInformationKey
       1128  467 0000DC8E ZwSetInformationObject
       1129  468 0000DC9E ZwSetInformationProcess
       1130  469 0000DCAE ZwSetInformationThread
       1131  46A 0000DCBE ZwSetInformationToken
       1132  46B 0000DCCE ZwSetIntervalProfile
       1133  46C 0000DCDE ZwSetIoCompletion
       1134  46D 0000DCEE ZwSetLdtEntries
       1135  46E 0000DCFE ZwSetLowEventPair
       1136  46F 0000DD0E ZwSetLowWaitHighEventPair
