Microsoft (R) COFF/PE Dumper Version 9.00.30729.01
Copyright (C) Microsoft Corporation.  All rights reserved.
       1928  1A3 000179C0 GetWindowRgnEx = ZwUserGetWindowRgnEx
       1929  1A4 0007CD20 GetWindowTextA = GetWindowTextA
       1930  1A5 0007D17C GetWindowTextLengthA = GetWindowTextLengthA
       1931  1A6 0000EA10 GetWindowTextLengthW = GetWindowTextLengthW
       1932  1A7 00010338 GetWindowTextW = GetWindowTextW
       1933  1A8 00013380 GetWindowThreadProcessId = GetWindowThreadProcessId
       1934  1A9 0007A5DC GetWindowWord = GetWindowWord
       1935  1AA 0000F4F0 GhostWindowFromHungWindow = NtUserGhostWindowFromHungWindow
       1936  1AB 000412B0 GrayStringA = GrayStringA
       1937  1AC 00041304 GrayStringW = GrayStringW
       1938  1AD 0000D650 HideCaret = ZwUserHideCaret
       1939  1AE 0002B770 HiliteMenuItem = NtUserHiliteMenuItem
       1940  1AF 000262B0 HungWindowFromGhostWindow = NtUserHungWindowFromGhostWindow
       1941  1B0 0007E480 IMPGetIMEA = IMPGetIMEA
       1942  1B1 0007E470 IMPGetIMEW = IMPGetIMEW
       1943  1B2 0007E4A0 IMPQueryIMEA = IMPQueryIMEA
       1944  1B3 0007E490 IMPQueryIMEW = IMPQueryIMEW
       1945  1B4 0007E4C0 IMPSetIMEA = IMPSetIMEA
       1946  1B5 0007E4B0 IMPSetIMEW = IMPSetIMEW
       1947  1B6 0002B780 ImpersonateDdeClientWindow = NtUserImpersonateDdeClientWindow
       1948  1B7 00007C60 InSendMessage = InSendMessage
       1949  1B8 0000F504 InSendMessageEx = InSendMessageEx
       1950  1B9 0001B774 InflateRect = InflateRect
       1951  1BA 0001CE00 InitializeLpkHooks = InitializeLpkHooks
       1952  1BB 0007D82C InsertMenuA = InsertMenuA
       1953  1BC 0007D7BC InsertMenuItemA = InsertMenuItemA
       1954  1BD 00009E40 InsertMenuItemW = InsertMenuItemW
       1955  1BE 00009C44 InsertMenuW = InsertMenuW
       1956  1BF 000261D8 InternalGetWindowIcon
       1957  1C0 00019A24 InternalGetWindowText = InternalGetWindowText
       1958  1C1 0001C6D8 IntersectRect = IntersectRect
       1959  1C2 0001A930 InvalidateRect = ZwUserInvalidateRect
       1960  1C3 0000DC40 InvalidateRgn = ZwUserInvalidateRgn
       1961  1C4 0007F574 InvertRect = InvertRect
       1962  1C5 00079FA0 IsCharAlphaA = IsCharAlphaA
       1963  1C6 00020568 IsCharAlphaNumericA = IsCharAlphaNumericA
       1964  1C7 0000DBE8 IsCharAlphaNumericW = IsCharAlphaNumericW
       1965  1C8 00026934 IsCharAlphaW = IsCharAlphaW
       1966  1C9 00079E90 IsCharLowerA = IsCharLowerA
       1967  1CA 0007BB60 IsCharLowerW = IsCharLowerW
       1968  1CB 00079F18 IsCharUpperA = IsCharUpperA
       1969  1CC 0007BBC0 IsCharUpperW = IsCharUpperW
       1970  1CD 00018DC0 IsChild = IsChild
       1971  1CE 00027F90 IsClipboardFormatAvailable = ZwUserIsClipboardFormatAvailable
       1972  1CF 000532A8 IsDialogMessage = IsDialogMessageA
       1973  1D0 000532A8 IsDialogMessageA = IsDialogMessageA
       1974  1D1 00019E80 IsDialogMessageW = IsDialogMessageW
       1975  1D2 00020AAC IsDlgButtonChecked = IsDlgButtonChecked
       1976  1D3 0007B39C IsGUIThread = IsGUIThread
       1977  1D4 000295D0 IsHungAppWindow = IsHungAppWindow
       1978  1D5 00019A88 IsIconic = IsIconic
       1979  1D6 00009EC4 IsMenu = IsMenu
       1980  1D7 00016FB4 IsProcessDPIAware = IsProcessDPIAware
       1981  1D8 0001C6AC IsRectEmpty = IsRectEmpty
       1982  1D9 000762B8 IsSETEnabled = IsSETEnabled
       1983  1DA 000177D0 IsServerSideWindow = IsServerSideWindow
       1984  1DB 0001E830 IsThreadDesktopComposited = IsThreadDesktopComposited
       1985  1DC 0000F3B0 IsTopLevelWindow = NtUserIsTopLevelWindow
       1986  1DD 0002B7C0 IsTouchWindow = ZwUserIsTouchWindow
       1987  1DE 000279E0 IsWinEventHookInstalled = IsWinEventHookInstalled
       1988  1DF 0001A544 IsWindow = IsWindow
       1989  1E0 0000FB0C IsWindowEnabled = IsWindowEnabled
       1990  1E1 00019A64 IsWindowInDestroy = IsWindowInDestroy
       1991  1E2 00017CF0 IsWindowRedirectedForPrint = IsWindowRedirectedForPrint
       1992  1E3 00017E00 IsWindowUnicode = IsWindowUnicode
       1993  1E4 00019C90 IsWindowVisible = IsWindowVisible
       1994  1E5 00042CD0 IsWow64Message = IsWow64Message
       1995  1E6 00019C0C IsZoomed = IsZoomed
       1996  1E7 0001BD40 KillTimer = ZwUserKillTimer
       1997  1E8 00042E10 LoadAcceleratorsA = LoadAcceleratorsA
       1998  1E9 0000D42C LoadAcceleratorsW = LoadAcceleratorsW
       1999  1EA 00020F74 LoadBitmapA = LoadBitmapA
       2003  1EB 00007764 LoadBitmapW = LoadBitmapW
       2004  1EC 00009884 LoadCursorA = LoadCursorA
       2006  1ED 0003DB78 LoadCursorFromFileA = LoadCursorFromFileA
       2007  1EE 0003DB48 LoadCursorFromFileW = LoadCursorFromFileW
       2008  1EF 000137D0 LoadCursorW = LoadCursorW
       2009  1F0 00004FF8 LoadIconA = LoadIconA
       2010  1F1 00013840 LoadIconW = LoadIconW
       2011  1F2 00021194 LoadImageA = LoadImageA
       2012  1F3 00015B80 LoadImageW = LoadImageW
       2013  1F4 00042340 LoadKeyboardLayoutA = LoadKeyboardLayoutA
       2014  1F5 000422EC LoadKeyboardLayoutEx = LoadKeyboardLayoutEx
       2015  1F6 00042314 LoadKeyboardLayoutW = LoadKeyboardLayoutW
       2016  1F7 00001D1C LoadLocalFonts = LoadLocalFonts
       2017  1F8 000426A0 LoadMenuA = LoadMenuA
       2018  1F9 00014E48 LoadMenuIndirectA = CreateMenuFromResource
       2019  1FA 00014E48 LoadMenuIndirectW = CreateMenuFromResource
       2020  1FB 0001457C LoadMenuW = LoadMenuW
       2021  1FC 00003F94 LoadRemoteFonts = LoadRemoteFonts
       2022  1FD 0002220C LoadStringA = LoadStringA
       2023  1FE 000123BC LoadStringW = LoadStringW
       2024  1FF 00029294 LockSetForegroundWindow = LockSetForegroundWindow
       2025  200 00005150 LockWindowStation = ZwUserLockWindowStation
       2026  201 000256E0 LockWindowUpdate = NtUserLockWindowUpdate
       2027  202 0001E8F0 LockWorkStation = ZwUserLockWorkStation
       2028  203 00029380 LogicalToPhysicalPoint = NtUserLogicalToPhysicalPoint
       2029  204 000432F4 LookupIconIdFromDirectory = LookupIconIdFromDirectory
       2030  205 0001215C LookupIconIdFromDirectoryEx = LookupIconIdFromDirectoryEx
       2031  206 0001E340 MBToWCSEx = MBToWCSEx
       2032  207 0007316C MB_GetString = MB_GetString
       2033  208 00026FE0 MapDialogRect = MapDialogRect
       2034  209 00028758 MapVirtualKeyA = MapVirtualKeyA
       2035  20A 0007DC58 MapVirtualKeyExA = MapVirtualKeyExA
       2036  20B 000508E0 MapVirtualKeyExW
       2037  20C 000291F4 MapVirtualKeyW = MapVirtualKeyW
       2038  20D 0001B230 MapWindowPoints = MapWindowPoints
       2039  20E 0002B800 MenuItemFromPoint = ZwUserMenuItemFromPoint
       2040  20F 00042C54 MenuWindowProcA = MenuWindowProcA
       2041  210 00042BE8 MenuWindowProcW = MenuWindowProcW
       2042  211 00021550 MessageBeep = MessageBeep
       2043  212 00071188 MessageBoxA = MessageBoxA
       2044  213 00071240 MessageBoxExA = MessageBoxExA
       2045  214 00071264 MessageBoxExW = MessageBoxExW
       2046  215 00071538 MessageBoxIndirectA = MessageBoxIndirectA
       2047  216 00071744 MessageBoxIndirectW = MessageBoxIndirectW
       2048  217 0007135C MessageBoxTimeoutA = MessageBoxTimeoutA
       2049  218 00071288 MessageBoxTimeoutW = MessageBoxTimeoutW
       2050  219 000711E4 MessageBoxW = MessageBoxW
       2051  21A 0007D8FC ModifyMenuA = ModifyMenuA
       2052  21B 00028124 ModifyMenuW = ModifyMenuW
       2053  21C 0000D908 MonitorFromPoint = MonitorFromPoint
       2054  21D 00015390 MonitorFromRect = MonitorFromRect
       2055  21E 0001876C MonitorFromWindow = MonitorFromWindow
       2056  21F 0000D120 MoveWindow = NtUserMoveWindow
       2057  220 00018860 MsgWaitForMultipleObjects = MsgWaitForMultipleObjects
       2058  221 00019030 MsgWaitForMultipleObjectsEx = MsgWaitForMultipleObjectsEx
       2059  222 00042060 NotifyOverlayWindow = NotifyOverlayWindow
       2060  223 0001E540 NotifyWinEvent = NotifyWinEvent
       2061  224 00074B2C OemKeyScan = OemKeyScan
       2062  225 00074928 OemToCharA = OemToCharA
       2063  226 0007496C OemToCharBuffA = OemToCharBuffA
       2064  227 00074AE0 OemToCharBuffW = OemToCharBuffW
       2065  228 00074A88 OemToCharW = OemToCharW
       2066  229 0001C8C0 OffsetRect = OffsetRect
       2067  22A 00027EF0 OpenClipboard = OpenClipboard
       2068  22B 00041A34 OpenDesktopA = OpenDesktopA
       2069  22C 000104E0 OpenDesktopW = OpenDesktopW
       2070  22D 00042074 OpenIcon = OpenIcon
       2071  22E 00007750 OpenInputDesktop = ZwUserOpenInputDesktop
       2072  22F 0002B840 OpenThreadDesktop = NtUserOpenThreadDesktop
       2073  230 0004183C OpenWindowStationA = OpenWindowStationA
       2074  231 00029424 OpenWindowStationW = OpenWindowStationW
       2075  232 00025A68 PackDDElParam = PackDDElParam
       2076  233 000072F0 PaintDesktop = NtUserPaintDesktop
       2077  234 00006210 PaintMenuBar = NtUserPaintMenuBar
       2078  235 000072C0 PaintMonitor = ZwUserPaintMonitor
       2079  236 000160E0 PeekMessageA = PeekMessageA
       2080  237 0001BA70 PeekMessageW = PeekMessageW
       2081  238 00029390 PhysicalToLogicalPoint = NtUserPhysicalToLogicalPoint
       2082  239 0000CA54 PostMessageA = PostMessageA
       2083  23A 000192D4 PostMessageW = PostMessageW
       2084  23B 00007C40 PostQuitMessage = PostQuitMessage
       2085  23C 0000FC50 PostThreadMessageA = PostThreadMessageA
       2086  23D 00013464 PostThreadMessageW = PostThreadMessageW
       2087  23E 0002B850 PrintWindow = ZwUserPrintWindow
       2088  23F 00064DB0 PrivateExtractIconExA = PrivateExtractIconExA
       2089  240 00015A10 PrivateExtractIconExW = PrivateExtractIconExW
       2090  241 00064EB0 PrivateExtractIconsA = PrivateExtractIconsA
       2091  242 00015480 PrivateExtractIconsW = PrivateExtractIconsW
       2092  243 0000565C PrivateRegisterICSProc = PrivateRegisterICSProc
       2093  244 00017974 PtInRect = PtInRect
       2094  245 00007264 QueryDisplayConfig = QueryDisplayConfig
       2095  246 0002B880 QuerySendMessage = ZwUserQuerySendMessage
       2096  247 0002B890 RealChildWindowFromPoint = NtUserRealChildWindowFromPoint
       2097  248 0007E32C RealGetWindowClass = RealGetWindowClassA
       2098  249 0007E32C RealGetWindowClassA = RealGetWindowClassA
       2099  24A 0000FE24 RealGetWindowClassW = RealGetWindowClassW
       2100  24B 0007562C ReasonCodeNeedsBugID = ReasonCodeNeedsBugID
       2101  24C 0007561C ReasonCodeNeedsComment = ReasonCodeNeedsComment
       2102  24D 00050C34 RecordShutdownReason = RecordShutdownReason
       2103  24E 000172C0 RedrawWindow = NtUserRedrawWindow
       2104  24F 0000C5B8 RegisterClassA = RegisterClassA
       2105  250 0007D6C0 RegisterClassExA = RegisterClassExA
       2106  251 0001378C RegisterClassExW = RegisterClassExW
       2107  252 000131B0 RegisterClassW = RegisterClassW
       2108  253 0000EFEC RegisterClipboardFormatA = RegisterWindowMessageA
       2109  254 00011DA4 RegisterClipboardFormatW = RegisterWindowMessageW
       2110  255 00007A90 RegisterDeviceNotificationA = RegisterDeviceNotificationW
       2111  256 00007A90 RegisterDeviceNotificationW = RegisterDeviceNotificationW
       2112  257 0002B8B0 RegisterErrorReportingDialog = NtUserRegisterErrorReportingDialog
       2113  258 00042454 RegisterFrostWindow = RegisterFrostWindow
       2114  259 000261C4 RegisterGhostWindow = RegisterGhostWindow
       2115  25A 0000F690 RegisterHotKey = NtUserRegisterHotKey
       2116  25B 00005110 RegisterLogonProcess = RegisterLogonProcess
       2117  25C 0000A500 RegisterMessagePumpHook = RegisterMessagePumpHook
       2118  25D 0000C328 RegisterPowerSettingNotification = RegisterPowerSettingNotification
       2119  25E 00007640 RegisterRawInputDevices = NtUserRegisterRawInputDevices
       2120  25F 00001000 RegisterServicesProcess = NtUserRegisterServicesProcess
       2121  260 00003EB0 RegisterSessionPort = ZwUserRegisterSessionPort
       2122  261 00003FF4 RegisterShellHookWindow = RegisterShellHookWindow
       2123  262 00042204 RegisterSystemThread = RegisterSystemThread
       2124  263 0002B8C0 RegisterTasklist = ZwUserRegisterTasklist
       2125  264 00074864 RegisterTouchWindow = RegisterTouchWindow
       2126  265 00001D80 RegisterUserApiHook = RegisterUserApiHook
       2127  266 0000EFEC RegisterWindowMessageA = RegisterWindowMessageA
       2128  267 00011DA4 RegisterWindowMessageW = RegisterWindowMessageW
       2129  268 00029284 ReleaseCapture = ReleaseCapture
       2130  269 0001A708 ReleaseDC = ReleaseDC
       2131  26A 0002B910 RemoveClipboardFormatListener = ZwUserRemoveClipboardFormatListener
       2132  26B 00009EB0 RemoveMenu = NtUserRemoveMenu
       2133  26C 0007DE40 RemovePropA = RemovePropA
       2134  26D 0001B6F0 RemovePropW = RemovePropW
       2135  26E 000421F4 ReplyMessage = ReplyMessage
       2136  26F 0002B920 ResolveDesktopForWOW = NtUserResolveDesktopForWOW
       2137  270 00053130 ReuseDDElParam = ReuseDDElParam
       2138  271 0000F3C4 ScreenToClient = ScreenToClient
       2139  272 0006F490 ScrollChildren = ScrollChildren
       2140  273 0001E6A4 ScrollDC = ScrollDC
       2141  274 00040E78 ScrollWindow = ScrollWindow
       2142  275 00027A58 ScrollWindowEx = ScrollWindowEx
       2143  276 0007CC58 SendDlgItemMessageA = SendDlgItemMessageA
       2144  277 00020BF8 SendDlgItemMessageW = SendDlgItemMessageW
       2145  278 0007E460 SendIMEMessageExA = SendIMEMessageExA
       2146  279 0007E450 SendIMEMessageExW = SendIMEMessageExW
       2147  27A 000293D0 SendInput = ZwUserSendInput
       2148  27B 0000FCD8 SendMessageA = SendMessageA
       2149  27C 0007DEC8 SendMessageCallbackA = SendMessageCallbackA
       2150  27D 00018E28 SendMessageCallbackW = SendMessageCallbackW
       2151  27E 000292E0 SendMessageTimeoutA = SendMessageTimeoutA
       2152  27F 00018F9C SendMessageTimeoutW = SendMessageTimeoutW
       2153  280 0001A800 SendMessageW = SendMessageW
       2154  281 00025508 SendNotifyMessageA = SendNotifyMessageA
       2155  282 000103F0 SendNotifyMessageW = SendNotifyMessageW
       2156  283 00018100 SetActiveWindow = NtUserSetActiveWindow
       2157  284 00029190 SetCapture = ZwUserSetCapture
       2158  285 00042224 SetCaretBlinkTime = SetCaretBlinkTime
       2159  286 00028878 SetCaretPos = SetCaretPos
       2160  287 0007DE2C SetClassLongA
       2161  288 0007DD40 SetClassLongPtrA = SetClassLongPtrA
       2162  289 00006124 SetClassLongPtrW = SetClassLongPtrW
       2163  28A 00007370 SetClassLongW
       2164  28B 0002B950 SetClassWord = NtUserSetClassWord
       2165  28C 00021320 SetClipboardData = SetClipboardData
       2166  28D 00022360 SetClipboardViewer = NtUserSetClipboardViewer
       2167  28E 00017E20 SetCursor = ZwUserSetCursor
       2168  28F 0002B960 SetCursorContents = NtUserSetCursorContents
       2169  290 00042238 SetCursorPos = SetCursorPos
       2170  291 00042420 SetDebugErrorLevel = dummyCtfImmRestoreToolbarWnd
       2171  292 00040CDC SetDeskWallpaper = SetDeskWallpaper
       2172  293 0007EC70 SetDisplayConfig = SetDisplayConfig
       2173  294 00020A10 SetDlgItemInt = SetDlgItemInt
       2174  295 0007CCF0 SetDlgItemTextA = SetDlgItemTextA
       2175  296 00020490 SetDlgItemTextW = SetDlgItemTextW
       2176  297 00042250 SetDoubleClickTime = SetDoubleClickTime
       2177  298 0000FD50 SetFocus = NtUserSetFocus
       2178  299 0000FF60 SetForegroundWindow = SetForegroundWindow
       2179  29A 00005840 SetGestureConfig = ZwUserSetGestureConfig
       2180  29B 0002B990 SetInternalWindowPos = ZwUserSetInternalWindowPos
       2181  29C 00029230 SetKeyboardState = NtUserSetKeyboardState
       2182  29D 00074CE0 SetLastErrorEx = SetLastErrorEx
       2183  29E 0000F680 SetLayeredWindowAttributes = ZwUserSetLayeredWindowAttributes
       2184  29F 0006E3FC SetMagnificationDesktopColorEffect = SetMagnificationDesktopColorEffect
       2185  2A0 0006E530 SetMagnificationDesktopMagnification = SetMagnificationDesktopMagnification
       2186  2A1 000268B0 SetMagnificationLensCtxInformation = NtUserMagSetContextInformation
       2187  2A2 00006058 SetMenu = SetMenu
       2188  2A3 0002B9A0 SetMenuContextHelpId = NtUserSetMenuContextHelpId
       2189  2A4 0000A0F0 SetMenuDefaultItem = NtUserSetMenuDefaultItem
       2190  2A5 00028270 SetMenuInfo = SetMenuInfo
       2191  2A6 00070570 SetMenuItemBitmaps = SetMenuItemBitmaps
       2192  2A7 0007D74C SetMenuItemInfoA = SetMenuItemInfoA
       2193  2A8 00015FE0 SetMenuItemInfoW = SetMenuItemInfoW
       2194  2A9 00042CC0 SetMessageExtraInfo = SetMessageExtraInfo
       2195  2AA 0001158C SetMessageQueue = SetMessageQueue
       2196  2AB 0002B9C0 SetMirrorRendering = ZwUserSetMirrorRendering
       2197  2AC 00009870 SetParent = NtUserSetParent
       2198  2AD 000293B8 SetPhysicalCursorPos = SetPhysicalCursorPos
       2199  2AE 00013614 SetProcessDPIAware = SetProcessDPIAware
       2200  2AF 00042430 SetProcessDefaultLayout = SetProcessDefaultLayout
       2201  2B0 000101E0 SetProcessWindowStation = ZwUserSetProcessWindowStation
       2202  2B1 00042120 SetProgmanWindow = SetProgmanWindow
       2203  2B2 0007DF44 SetPropA = SetPropA
       2204  2B3 0001B520 SetPropW = SetPropW
       2205  2B4 0001C810 SetRect = SetRect
       2206  2B5 000199BC SetRectEmpty = SetRectEmpty
       2207  2B6 00019794 SetScrollInfo = SetScrollInfo
       2208  2B7 00025764 SetScrollPos = SetScrollPos
       2209  2B8 0000D390 SetScrollRange = SetScrollRange
       2210  2B9 000420AC SetShellWindow = SetShellWindow
       2211  2BA 00004010 SetShellWindowEx = NtUserSetShellWindowEx
       2212  2BB 000740B4 SetSysColors = SetSysColors
       2213  2BC 00074BA4 SetSysColorsTemp = SetSysColorsTemp
       2214  2BD 0007441C SetSystemCursor = SetSystemCursor
       2215  2BE 00029D00 SetSystemMenu = NtUserSetSystemMenu
       2216  2BF 00003FCC SetTaskmanWindow = SetTaskmanWindow
       2217  2C0 000101F0 SetThreadDesktop = NtUserSetThreadDesktop
       2218  2C1 0001B9A0 SetTimer = ZwUserSetTimer
       2219  2C2 0002B9D0 SetUserObjectInformationA = ZwUserSetObjectInformation
       2220  2C3 0002B9D0 SetUserObjectInformationW = ZwUserSetObjectInformation
       2221  2C4 00001E54 SetUserObjectSecurity = SetUserObjectSecurity
       2222  2C5 000171E8 SetWinEventHook = SetWinEventHook
       2223  2C6 0000F200 SetWindowCompositionAttribute = ZwUserSetWindowCompositionAttribute
       2224  2C7 00042188 SetWindowContextHelpId = SetWindowContextHelpId
       2225  2C8 0002BA20 SetWindowDisplayAffinity = ZwUserSetWindowDisplayAffinity
       2226  2C9 0000C044 SetWindowLongA = SetWindowLongA
       2227  2CA 00009850 SetWindowLongPtrA = SetWindowLongPtrA
       2228  2CB 000192B0 SetWindowLongPtrW = SetWindowLongPtrW
       2229  2CC 00015C34 SetWindowLongW = SetWindowLongW
       2230  2CD 00009510 SetWindowPlacement = ZwUserSetWindowPlacement
       2231  2CE 00016C70 SetWindowPos = NtUserSetWindowPos
       2232  2CF 0000DAA4 SetWindowRgn = SetWindowRgn
       2233  2D0 00026C28 SetWindowRgnEx = SetWindowRgnEx
       2234  2D1 00003DB4 SetWindowStationUser = SetWindowStationUser
       2235  2D2 0007D3C8 SetWindowTextA = SetWindowTextA
       2236  2D3 0001B798 SetWindowTextW = SetWindowTextW
       2237  2D4 00029C70 SetWindowWord = NtUserSetWindowWord
       2238  2D5 00040B70 SetWindowsHookA = SetWindowsHookA
       2239  2D6 00029320 SetWindowsHookExA = SetWindowsHookExA
       2240  2D7 00012294 SetWindowsHookExW = SetWindowsHookExW
       2241  2D8 00040B90 SetWindowsHookW = SetWindowsHookW
       2242  2D9 0002BA40 SfmDxBindSwapChain = NtUserSfmDxBindSwapChain
       2243  2DA 0002BA50 SfmDxGetSwapChainStats = NtUserSfmDxGetSwapChainStats
       2244  2DB 000222A0 SfmDxOpenSwapChain = ZwUserSfmDxOpenSwapChain
       2245  2DC 000222B0 SfmDxQuerySwapChainBindingStatus = NtUserSfmDxQuerySwapChainBindingStatus
       2246  2DD 000261B0 SfmDxReleaseSwapChain = NtUserSfmDxReleaseSwapChain
       2247  2DE 000072A0 SfmDxReportPendingBindingsToDwm = NtUserSfmDxReportPendingBindingsToDwm
       2248  2DF 000261A0 SfmDxSetSwapChainBindingStatus = NtUserSfmDxSetSwapChainBindingStatus
       2249  2E0 0001C910 SfmDxSetSwapChainStats = ZwUserSfmDxSetSwapChainStats
       2250  2E1 0000D640 ShowCaret = ZwUserShowCaret
       2251  2E2 000061F4 ShowCursor = ShowCursor
       2252  2E3 00023F1C ShowOwnedPopups = ShowOwnedPopups
       2253  2E4 000277C0 ShowScrollBar = ZwUserShowScrollBar
       2254  2E5 00042270 ShowStartGlass = ShowStartGlass
       2255  2E6 0002BA70 ShowSystemCursor = ZwUserShowSystemCursor
       2256  2E7 00014630 ShowWindow = ZwUserShowWindow
       2257  2E8 00029DC0 ShowWindowAsync = ZwUserShowWindowAsync
       2258  2E9 000518A0 ShutdownBlockReasonCreate = ShutdownBlockReasonCreate
       2259  2EA 00051B50 ShutdownBlockReasonDestroy = ShutdownBlockReasonDestroy
       2260  2EB 00051A00 ShutdownBlockReasonQuery = ShutdownBlockReasonQuery
       2261  2EC 00071E3C SoftModalMessageBox = SoftModalMessageBox
       2262  2ED 00020650 SoundSentry = ZwUserSoundSentry
       2263  2EE 000094A8 SubtractRect = SubtractRect
       2264  2EF 00042284 SwapMouseButton = SwapMouseButton
       2265  2F0 00005140 SwitchDesktop = SwitchDesktop
       2266  2F1 00005230 SwitchDesktopWithFade = SwitchDesktopWithFade
       2267  2F2 000292A8 SwitchToThisWindow = SwitchToThisWindow
       2268  2F3 00009554 SystemParametersInfoA = SystemParametersInfoA
       2269  2F4 00011F30 SystemParametersInfoW = SystemParametersInfoW
       2270  2F5 00052228 TabbedTextOutA = TabbedTextOutA
       2271  2F6 000521D8 TabbedTextOutW = TabbedTextOutW
       2272  2F7 00042298 TileChildWindows = TileChildWindows
       2273  2F8 0007023C TileWindows = TileWindows
       2274  2F9 00040CF8 ToAscii = ToAscii
       2275  2FA 00040D78 ToAsciiEx = ToAsciiEx
       2276  2FB 000743D4 ToUnicode = ToUnicode
       2277  2FC 00020678 ToUnicodeEx = ToUnicodeEx
       2278  2FD 00017E80 TrackMouseEvent = ZwUserTrackMouseEvent
       2279  2FE 00020C60 TrackPopupMenu = TrackPopupMenu
       2280  2FF 000283D0 TrackPopupMenuEx = NtUserTrackPopupMenuEx
       2281  300 00040C54 TranslateAccelerator = TranslateAcceleratorA
       2282  301 00040C54 TranslateAcceleratorA = TranslateAcceleratorA
       2283  302 0001BF70 TranslateAcceleratorW = TranslateAcceleratorW
       2284  303 0006EBE0 TranslateMDISysAccel = TranslateMDISysAccel
       2285  304 0001BD10 TranslateMessage = TranslateMessage
       2286  305 0001C650 TranslateMessageEx = TranslateMessageEx
       2287  306 000098F0 UnhookWinEvent = ZwUserUnhookWinEvent
       2288  307 000422C8 UnhookWindowsHook = UnhookWindowsHook
       2289  308 0000FE60 UnhookWindowsHookEx = NtUserUnhookWindowsHookEx
       2290  309 00018650 UnionRect = UnionRect
       2291  30A 000423EC UnloadKeyboardLayout = UnloadKeyboardLayout
       2292  30B 00005250 UnlockWindowStation = NtUserUnlockWindowStation
       2293  30C 00025C30 UnpackDDElParam = UnpackDDElParam
       2294  30D 0000C4C0 UnregisterClassA = UnregisterClassA
       2295  30E 0000FE84 UnregisterClassW = UnregisterClassW
       2296  30F 00007C00 UnregisterDeviceNotification = UnregisterDeviceNotification
       2297  310 0000F740 UnregisterHotKey = NtUserUnregisterHotKey
       2298  311 00009904 UnregisterMessagePumpHook = UnregisterMessagePumpHook
       2299  312 00028950 UnregisterPowerSettingNotification = UnregisterPowerSettingNotification
       2300  313 0002BAA0 UnregisterSessionPort = ZwUserUnregisterSessionPort
       2301  314 00074878 UnregisterTouchWindow = UnregisterTouchWindow
       2302  315 00001D60 UnregisterUserApiHook = NtUserUnregisterUserApiHook
       2303  316 0000F304 UpdateLayeredWindow = UpdateLayeredWindow
       2304  317 0000DC60 UpdateLayeredWindowIndirect = UpdateLayeredWindowIndirect
       2305  318 00003C80 UpdatePerUserSystemParameters = UpdatePerUserSystemParameters
       2306  319 00015210 UpdateWindow = UpdateWindow
       2307  31A 0002BAC0 UpdateWindowTransform = ZwUserUpdateWindowTransform
       2308  31B 0001E094 User32InitializeImmEntryTable = User32InitializeImmEntryTable
       2309  31C 0001CDB8 UserClientDllInitialize = UserClientDllInitialize
       2310  31D 0002BAD0 UserHandleGrantAccess = ZwUserUserHandleGrantAccess
       2311  31E 000524A0 UserLpkPSMTextOut = UserLpkPSMTextOut
       2312  31F 00051F24 UserLpkTabbedTextOut = UserLpkTabbedTextOut
       2313  320 0002574C UserRealizePalette = UserRealizePalette
       2314  321 00041B7C UserRegisterWowHandlers = UserRegisterWowHandlers
       2315  322 0000ECE0 VRipOutput = dummyImmGetCompositionStringAW
       2316  323 0000ECE0 VTagOutput = dummyImmGetCompositionStringAW
       2317  324 00022110 ValidateRect = ZwUserValidateRect
       2318  325 00040E64 ValidateRgn = ValidateRgn
       2319  326 0007DFD0 VkKeyScanA = VkKeyScanA
       2320  327 0007E024 VkKeyScanExA = VkKeyScanExA
       2321  328 00020664 VkKeyScanExW
       2322  329 00003EF0 VkKeyScanW = VkKeyScanW
       2323  32A 0000CB14 WCSToMBEx = WCSToMBEx
       2324  32B 0007E430 WINNLSEnableIME = WINNLSEnableIME
       2325  32C 0007E440 WINNLSGetEnableStatus = WINNLSGetEnableStatus
       2326  32D 0000ECE0 WINNLSGetIMEHotkey = dummyImmGetCompositionStringAW
       2327  32E 000269C0 WaitForInputIdle = WaitForInputIdle
       2328  32F 0001BF50 WaitMessage = NtUserWaitMessage
       2329  330 000252A0 WinHelpA = WinHelpA
       2330  331 000251F0 WinHelpW = WinHelpW
       2331  332 000107F8 WindowFromDC = WindowFromDC
       2332  333 00029350 WindowFromPhysicalPoint = NtUserWindowFromPhysicalPoint
       2333  334 000292C0 WindowFromPoint = ZwUserWindowFromPoint
       2334  335 0007A520 _UserTestTokenForInteractive = _UserTestTokenForInteractive
       2335  336 000926E0 gSharedInfo = gSharedInfo
       2336  337 00088E80 gapfnScSendMessage = gapfnScSendMessage
       2337  338 00074474 keybd_event = keybd_event
       2338  339 000262C4 mouse_event = mouse_event
       2339  33A 0007BB38 wsprintfA = wsprintfA
       2340  33B 000236BC wsprintfW = wsprintfW
       2341  33C 0007B480 wvsprintfA = wvsprintfA
       2342  33D 0002391C wvsprintfW = wvsprintfW
       1500      0002B930 [NONAME] ZwUserSendTouchInput
       1501      0002B550 [NONAME] ZwUserEndTouchOperation
       1550      00076468 [NONAME] DwmGetRedirSurfaceUpdateId
       1551      00076510 [NONAME] DwmSetRedirSurfacePresentFlags
       1552      000764D0 [NONAME] DwmGetRedirSurfacePresentFlags
       1553      00026784 [NONAME] DwmGetDxRgn
