Microsoft (R) COFF/PE Dumper Version 8.00.50727.762
Copyright (C) Microsoft Corporation.  All rights reserved.
        621  26C 00011081 OpenConsoleW
        622  26D 0002AD98 OpenDataFile
        623  26E 000132AC OpenEventA
        624  26F 000131E0 OpenEventW
        625  270 00021982 OpenFile
        626  271 0000BC16 OpenFileMappingA
        627  272 0000BB7A OpenFileMappingW
        628  273 0006C538 OpenJobObjectA
        629  274 0006C3C0 OpenJobObjectW
        630  275 0000EABB OpenMutexA
        631  276 0000EA35 OpenMutexW
        632  277 000309E9 OpenProcess
        633  278 0003334F OpenProfileUserMapping
        634  279 0002CA57 OpenSemaphoreA
        635  27A 0002E31F OpenSemaphoreW
        636  27B 0002FC08 OpenThread
        637  27C 00062C90 OpenWaitableTimerA
        638  27D 00062B25 OpenWaitableTimerW
        639  27E 0005AD4C OutputDebugStringA
        640  27F 0005B405 OutputDebugStringW
        641  280 000745CD PeekConsoleInputA
        642  281 000745F0 PeekConsoleInputW
        643  282 00060977 PeekNamedPipe
        644  283 00012792 PostQueuedCompletionStatus
        645  284 0006C228 PrepareTape
        646  285 0002005F PrivCopyFileExW
        647  286 0005E0C1 PrivMoveFileIdentityW
        648  287 00064F55 Process32First
        649  288 00064E9C Process32FirstW
        650  289 000650C8 Process32Next
        651  28A 00065027 Process32NextW
        652  28B 00013029 ProcessIdToSessionId
        653  28C 0002C06E PulseEvent
        654  28D 00066E45 PurgeComm
        655  28E 0001637B QueryActCtxW
        656  28F          QueryDepthSList (forwarded to NTDLL.RtlQueryDepthSList)
        657  290 0005D344 QueryDosDeviceA
        658  291 00021D8D QueryDosDeviceW
        659  292 0002AFC9 QueryInformationJobObject
        660  293 00039608 QueryMemoryResourceNotification
        661  294 0000A4C7 QueryPerformanceCounter
        662  295 0002FA4E QueryPerformanceFrequency
        663  296 0005C6F4 QueryWin31IniFilesMappedToRegistry
        664  297 0002C092 QueueUserAPC
        665  298 00030A6A QueueUserWorkItem
        666  299 00012AA9 RaiseException
        667  29A 00072B5D ReadConsoleA
        668  29B 00074613 ReadConsoleInputA
        669  29C 00074659 ReadConsoleInputExA
        670  29D 0007467D ReadConsoleInputExW
        671  29E 00074636 ReadConsoleInputW
        672  29F 00073945 ReadConsoleOutputA
        673  2A0 00073E65 ReadConsoleOutputAttribute
        674  2A1 00073E19 ReadConsoleOutputCharacterA
        675  2A2 00073E3F ReadConsoleOutputCharacterW
        676  2A3 00073921 ReadConsoleOutputW
        677  2A4 00072BAC ReadConsoleW
        678  2A5 00031637 ReadDirectoryChangesW
        679  2A6 00001812 ReadFile
        680  2A7 0002BD0B ReadFileEx
        681  2A8 0002DE61 ReadFileScatter
        682  2A9 000021D0 ReadProcessMemory
        683  2AA 00075BF9 RegisterConsoleIME
        684  2AB 00075A09 RegisterConsoleOS2
        685  2AC 00072C02 RegisterConsoleVDM
        686  2AD 0001702E RegisterWaitForInputIdle
        687  2AE 000211CD RegisterWaitForSingleObject
        688  2AF 0002B086 RegisterWaitForSingleObjectEx
        689  2B0 0005F632 RegisterWowBaseHandlers
        690  2B1 00068AE9 RegisterWowExec
        691  2B2 000130FF ReleaseActCtx
        692  2B3 000024B7 ReleaseMutex
        693  2B4 0000C04D ReleaseSemaphore
        694  2B5 0005C1F1 RemoveDirectoryA
        695  2B6 00036F8B RemoveDirectoryW
        696  2B7 0005953C RemoveLocalAlternateComputerNameA
        697  2B8 0005945B RemoveLocalAlternateComputerNameW
        698  2B9          RemoveVectoredExceptionHandler (forwarded to NTDLL.RtlRemoveVectoredExceptionHandler)
        699  2BA 00036C6C ReplaceFile
        700  2BB 0005F2DF ReplaceFileA
        701  2BC 00036C6C ReplaceFileW
        702  2BD 00061BD7 RequestDeviceWakeup
        703  2BE 00061B5C RequestWakeupLatency
        704  2BF 0000A0DB ResetEvent
        705  2C0 0005F7C5 ResetWriteWatch
        706  2C1          RestoreLastError (forwarded to NTDLL.RtlRestoreLastWin32Error)
        707  2C2 00032927 ResumeThread
        708  2C3          RtlCaptureContext (forwarded to NTDLL.RtlCaptureContext)
        709  2C4          RtlCaptureStackBackTrace (forwarded to NTDLL.RtlCaptureStackBackTrace)
        710  2C5          RtlFillMemory (forwarded to NTDLL.RtlFillMemory)
        711  2C6          RtlMoveMemory (forwarded to NTDLL.RtlMoveMemory)
        712  2C7          RtlUnwind (forwarded to NTDLL.RtlUnwind)
        713  2C8          RtlZeroMemory (forwarded to NTDLL.RtlZeroMemory)
        714  2C9 00075061 ScrollConsoleScreenBufferA
        715  2CA 00075085 ScrollConsoleScreenBufferW
        716  2CB 000217EA SearchPathA
        717  2CC 0000E77C SearchPathW
        718  2CD 0007A903 SetCPGlobal
        719  2CE 00076C16 SetCalendarInfoA
        720  2CF 00077E5B SetCalendarInfoW
        721  2D0 00059DD1 SetClientTimeZoneInformation
        722  2D1 0006CCA5 SetComPlusPackageInstallStatus
        723  2D2 00066ECF SetCommBreak
        724  2D3 00067FEB SetCommConfig
        725  2D4 00066EE7 SetCommMask
        726  2D5 00066F86 SetCommState
        727  2D6 0006728E SetCommTimeouts
        728  2D7 00058720 SetComputerNameA
        729  2D8 00058838 SetComputerNameExA
        730  2D9 0005869F SetComputerNameExW
        731  2DA 00058579 SetComputerNameW
        732  2DB 00074BE8 SetConsoleActiveScreenBuffer
        733  2DC 00075283 SetConsoleCP
        734  2DD 00071B05 SetConsoleCommandHistoryMode
        735  2DE 0001B2C3 SetConsoleCtrlHandler
        736  2DF 0007302A SetConsoleCursor
        737  2E0 00074DC4 SetConsoleCursorInfo
        738  2E1 000758BF SetConsoleCursorMode
        739  2E2 00074D4A SetConsoleCursorPosition
        740  2E3 000731E0 SetConsoleDisplayMode
        741  2E4 00075125 SetConsoleFont
        742  2E5 00072E29 SetConsoleHardwareState
        743  2E6 0007519F SetConsoleIcon
        744  2E7 00071EE8 SetConsoleInputExeNameA
        745  2E8 0001B08D SetConsoleInputExeNameW
        746  2E9 00072EA9 SetConsoleKeyShortcuts
        747  2EA 000757F9 SetConsoleLocalEUDC
        748  2EB 0008033A SetConsoleMaximumWindowSize
        749  2EC 00072F70 SetConsoleMenuClose
        750  2ED 0001AF28 SetConsoleMode
        751  2EE 00076219 SetConsoleNlsMode
        752  2EF 00071865 SetConsoleNumberOfCommandsA
        753  2F0 0007184A SetConsoleNumberOfCommandsW
        754  2F1 00075A7D SetConsoleOS2OemFormat
        755  2F2 000753A1 SetConsoleOutputCP
        756  2F3 00073309 SetConsolePalette
        757  2F4 00074CD0 SetConsoleScreenBufferSize
        758  2F5 000750A9 SetConsoleTextAttribute
        759  2F6 00071BA1 SetConsoleTitleA
        760  2F7 0002D9CD SetConsoleTitleW
        761  2F8 00074E91 SetConsoleWindowInfo
        762  2F9          SetCriticalSectionSpinCount (forwarded to NTDLL.RtlSetCriticalSectionSpinCount)
        763  2FA 0003610D SetCurrentDirectoryA
        764  2FB 0000F38E SetCurrentDirectoryW
        765  2FC 00067D51 SetDefaultCommConfigA
        766  2FD 00067C59 SetDefaultCommConfigW
        767  2FE 0005FDAF SetDllDirectoryA
        768  2FF 0005FD19 SetDllDirectoryW
        769  300 00032076 SetEndOfFile
        770  301 000334A8 SetEnvironmentVariableA
        771  302 0001025E SetEnvironmentVariableW
        772  303 0000ACAF SetErrorMode
        773  304 0000A0B7 SetEvent
        774  305 00036626 SetFileApisToANSI
        775  306 0001CDB6 SetFileApisToOEM
        776  307 00012822 SetFileAttributesA
        777  308 000314DD SetFileAttributesW
        778  309 00010C2E SetFilePointer
        779  30A 00021057 SetFilePointerEx
        780  30B 0005D89C SetFileShortNameA
        781  30C 0005D7CF SetFileShortNameW
        782  30D 00031CC0 SetFileTime
        783  30E 0005D779 SetFileValidData
        784  30F 0005F59F SetFirmwareEnvironmentVariableA
        785  310 0005F484 SetFirmwareEnvironmentVariableW
        786  311 0002146C SetHandleContext
        787  312 0000CD37 SetHandleCount
        788  313 0002E19C SetHandleInformation
        789  314 0002CAAF SetInformationJobObject
        790  315 00076613 SetLastConsoleEventActive
        791  316          SetLastError (forwarded to NTDLL.RtlSetLastWin32Error)
        792  317 0005979B SetLocalPrimaryComputerNameA
        793  318 00059585 SetLocalPrimaryComputerNameW
        794  319 00055CF9 SetLocalTime
        795  31A 00076A0B SetLocaleInfoA
        796  31B 00077FB3 SetLocaleInfoW
        797  31C 0002CDE8 SetMailslotInfo
        798  31D 00061C27 SetMessageWaitingIndicator
        799  31E 000313F4 SetNamedPipeHandleState
        800  31F 0002C348 SetPriorityClass
        801  320 00062194 SetProcessAffinityMask
        802  321 000622A4 SetProcessDEPPolicy
        803  322 000621C4 SetProcessPriorityBoost
        804  323 0002C8FD SetProcessShutdownParameters
        805  324 000303D8 SetProcessWorkingSetSize
        806  325 0005FC88 SetSearchPathMode
        807  326 0001D37B SetStdHandle
        808  327 00061B13 SetSystemPowerState
        809  328 000598E8 SetSystemTime
        810  329 00059AAE SetSystemTimeAdjustment
        811  32A 0006C35E SetTapeParameters
        812  32B 0006C186 SetTapePosition
        813  32C 00062D04 SetTermsrvAppInstallMode
        814  32D 0002FA82 SetThreadAffinityMask
        815  32E 00063C09 SetThreadContext
        816  32F 000392E5 SetThreadExecutionState
        817  330 00063EB0 SetThreadIdealProcessor
        818  331 0001B8F2 SetThreadLocale
        819  332 0000C1A8 SetThreadPriority
        820  333 00063B94 SetThreadPriorityBoost
        821  334 0001AF90 SetThreadUILanguage
        822  335 00059988 SetTimeZoneInformation
        823  336 0002B26E SetTimerQueueTimer
        824  337 0004495D SetUnhandledExceptionFilter
        825  338 00079D9C SetUserGeoID
        826  339 00068854 SetVDMCurrentDirectories
        827  33A 00061A55 SetVolumeLabelA
        828  33B 00061501 SetVolumeLabelW
        829  33C 0006B1D1 SetVolumeMountPointA
        830  33D 0006A4D5 SetVolumeMountPointW
        831  33E 000096A1 SetWaitableTimer
        832  33F 0006680A SetupComm
        833  340 000730A4 ShowConsoleCursor
        834  341 000366C6 SignalObjectAndWait
        835  342 0000BD09 SizeofResource
        836  343 00002446 Sleep
        837  344 000023A0 SleepEx
        838  345 00039762 SuspendThread
        839  346 00010712 SwitchToFiber
        840  347 000329C2 SwitchToThread
        841  348 00010BBC SystemTimeToFileTime
        842  349 0002E9A9 SystemTimeToTzSpecificLocalTime
        843  34A 0006C437 TerminateJobObject
        844  34B 00001E1A TerminateProcess
        845  34C 0001CB3B TerminateThread
        846  34D 0001EFCE TermsrvAppInstallMode
        847  34E 0006519A Thread32First
        848  34F 0006524E Thread32Next
        849  350 00012E3F TlsAlloc
        850  351 00013777 TlsFree
        851  352 000097E0 TlsGetValue
        852  353 00009C65 TlsSetValue
        853  354 00064E5C Toolhelp32ReadProcessMemory
        854  355 000312ED TransactNamedPipe
        855  356 00067339 TransmitCommChar
        856  357 0005FC26 TrimVirtualBuffer
        857  358          TryEnterCriticalSection (forwarded to NTDLL.RtlTryEnterCriticalSection)
        858  359 0005A84B TzSpecificLocalTimeToSystemTime
        859  35A 0005FF59 UTRegister
        860  35B 000801FF UTUnRegister
        861  35C 00063FCA UnhandledExceptionFilter
        862  35D 000322EC UnlockFile
        863  35E 0003232B UnlockFileEx
        864  35F 0000BA14 UnmapViewOfFile
        865  360 00075CC6 UnregisterConsoleIME
        866  361 0002C008 UnregisterWait
        867  362 0003006A UnregisterWaitEx
        868  363 000707EA UpdateResourceA
        869  364 000706E3 UpdateResourceW
        870  365 00076624 VDMConsoleOperation
        871  366 00068F59 VDMOperationStarted
        872  367 0007BBD5 ValidateLCType
        873  368 00039828 ValidateLocale
        874  369 0002EFC2 VerLanguageNameA
        875  36A 0002F04A VerLanguageNameW
        876  36B          VerSetConditionMask (forwarded to NTDLL.VerSetConditionMask)
        877  36C 0001ABE6 VerifyConsoleIoHandle
        878  36D 0005FEAF VerifyVersionInfoA
        879  36E 0001FB26 VerifyVersionInfoW
        880  36F 00009AF1 VirtualAlloc
        881  370 00009B12 VirtualAllocEx
        882  371 0005FC49 VirtualBufferExceptionHandler
        883  372 00009B84 VirtualFree
        884  373 00009BA2 VirtualFreeEx
        885  374 0002B13F VirtualLock
        886  375 00001AD4 VirtualProtect
        887  376 00001A61 VirtualProtectEx
        888  377 0000BA71 VirtualQuery
        889  378 0000BA40 VirtualQueryEx
        890  379 0005F69C VirtualUnlock
        891  37A 0001338E WTSGetActiveConsoleSessionId
        892  37B 000673C3 WaitCommEvent
        893  37C 0005B458 WaitForDebugEvent
        894  37D 0000A0FD WaitForMultipleObjects
        895  37E 000095D8 WaitForMultipleObjectsEx
        896  37F 00002530 WaitForSingleObject
        897  380 00002550 WaitForSingleObjectEx
        898  381 00060CA1 WaitNamedPipeA
        899  382 0002C674 WaitNamedPipeW
        900  383 0000A174 WideCharToMultiByte
        901  384 0006250D WinExec
        902  385 0001CC5D WriteConsoleA
        903  386 00073505 WriteConsoleInputA
        904  387 00072FE4 WriteConsoleInputVDMA
        905  388 00073007 WriteConsoleInputVDMW
        906  389 00073528 WriteConsoleInputW
        907  38A 00073C85 WriteConsoleOutputA
        908  38B 00074031 WriteConsoleOutputAttribute
        909  38C 00073FE5 WriteConsoleOutputCharacterA
        910  38D 0007400B WriteConsoleOutputCharacterW
        911  38E 00073C61 WriteConsoleOutputW
        912  38F 000354B4 WriteConsoleW
        913  390 00010E27 WriteFile
        914  391 0005D6D9 WriteFileEx
        915  392 0002DDB5 WriteFileGather
        916  393 0005CA54 WritePrivateProfileSectionA
        917  394 0005CA9B WritePrivateProfileSectionW
        918  395 00035D84 WritePrivateProfileStringA
        919  396 0001EE4C WritePrivateProfileStringW
        920  397 0005CDFB WritePrivateProfileStructA
        921  398 0005CF3D WritePrivateProfileStructW
        922  399 00002213 WriteProcessMemory
        923  39A 0005D0CD WriteProfileSectionA
        924  39B 0005D106 WriteProfileSectionW
        925  39C 0005D091 WriteProfileStringA
        926  39D 000332E1 WriteProfileStringW
        927  39E 0006C2C8 WriteTapemark
        928  39F 0006C83B ZombifyActCtx
        929  3A0 000353FE _hread
        930  3A1 00038B17 _hwrite
        931  3A2 00034E94 _lclose
        932  3A3 000365D5 _lcreat
        933  3A4 00035436 _llseek
        934  3A5 0005F7F2 _lopen
        935  3A6 000353FE _lread
        936  3A7 00038B17 _lwrite
        937  3A8 00034D71 lstrcat
        938  3A9 00034D71 lstrcatA
        939  3AA 00010FD2 lstrcatW
        940  3AB 00030D7C lstrcmp
        941  3AC 00030D7C lstrcmpA
        942  3AD 0000AA6C lstrcmpW
        943  3AE 0000BB41 lstrcmpi
        944  3AF 0000BB41 lstrcmpiA
        945  3B0 0000AA36 lstrcmpiW
        946  3B1 0000BEA1 lstrcpy
        947  3B2 0000BEA1 lstrcpyA
        948  3B3 0000BB04 lstrcpyW
        949  3B4 000101B1 lstrcpyn
        950  3B5 000101B1 lstrcpynA
        951  3B6 0000BA8F lstrcpynW
        952  3B7 0000BE56 lstrlen
        953  3B8 0000BE56 lstrlenA
        954  3B9 00009AA9 lstrlenW

  Summary

        5000 .data
        6000 .reloc
       66000 .rsrc
       84000 .text
