Microsoft (R) COFF/PE Dumper Version 8.00.50727.762
Copyright (C) Microsoft Corporation.  All rights reserved.
        591  24E 00026900 RtlAllocateActivationContextStack
        592  24F 0002F5B0 RtlAllocateAndInitializeSid
        593  250 0001A240 RtlAllocateHandle
        594  251 000489B0 RtlAllocateHeap
        595  252 000E60A0 RtlAllocateMemoryBlockLookaside
        596  253 000E6010 RtlAllocateMemoryZone
        597  254 00026E00 RtlAnsiCharToUnicodeChar
        598  255 000A1500 RtlAnsiStringToUnicodeSize
        599  256 0004C2B0 RtlAnsiStringToUnicodeString
        600  257 00098C50 RtlAppendAsciizToString
        601  258 000A8280 RtlAppendPathElement
        602  259 000232E0 RtlAppendStringToString
        603  25A 000274B0 RtlAppendUnicodeStringToString
        604  25B 00027F90 RtlAppendUnicodeToString
        605  25C 000BC0C0 RtlApplicationVerifierStop
        606  25D 000B7720 RtlApplyRXact
        607  25E 000B76F0 RtlApplyRXactNoFlush
        608  25F 0000CD60 RtlAreAllAccessesGranted
        609  260 00099330 RtlAreAnyAccessesGranted
        610  261 00098830 RtlAreBitsClear
        611  262 000173D0 RtlAreBitsSet
        612  263 000AAD80 RtlAssert
        613  264 000986A0 RtlBarrier
        614  265 000A0EF0 RtlBarrierForDelete
        615  266 000BBEB0 RtlCancelTimer
        616  267 00046310 RtlCaptureContext
        617  268 00006090 RtlCaptureStackBackTrace
        618  269 00078040 RtlCharToInteger
        619  26A 000230E0 RtlCheckForOrphanedCriticalSections
        620  26B 000D5840 RtlCheckRegistryKey
        621  26C 00018340 RtlCleanUpTEBLangLists
        622  26D 00012710 RtlClearAllBits
        623  26E 00017360 RtlClearBits
        624  26F 0009C270 RtlCloneMemoryStream
        625  270 000B8DD0 RtlCloneUserProcess
        626  271 00097F50 RtlCmDecodeMemIoResource
        627  272 00098040 RtlCmEncodeMemIoResource
        628  273 000A3B10 RtlCommitDebugInfo
        629  274 0009C270 RtlCommitMemoryStream
        630  275 000D4C50 RtlCompactHeap
        631  276 00097500 RtlCompareAltitudes
        632  277 000485C0 RtlCompareMemory
        633  278 00048670 RtlCompareMemoryUlong
        634  279 000A1400 RtlCompareString
        635  27A 0002F730 RtlCompareUnicodeString
        636  27B 0002D940 RtlCompareUnicodeStrings
        637  27C 000B77D0 RtlCompleteProcessCloning
        638  27D 00097440 RtlCompressBuffer
        639  27E 00008C80 RtlComputeCrc32
        640  27F 000DF6E0 RtlComputeImportTableHash
        641  280 000A4220 RtlComputePrivatizedDllName_U
        642  281 000A0630 RtlConnectToSm
        643  282 0004D2F0 RtlConsoleMultiByteToUnicodeN
        644  283 000B9230 RtlConvertExclusiveToShared
        645  284 000D5660 RtlConvertLCIDToString
        646  285 0000A830 RtlConvertSharedToExclusive
        647  286 00027B80 RtlConvertSidToUnicodeString
        648  287 000CB4D0 RtlConvertToAutoInheritSecurityObject
        649  288 000C55A0 RtlConvertUiListToApiList
        650  289 0000CD50 RtlCopyLuid
        651  28A 000993B0 RtlCopyLuidAndAttributesArray
        652  28B 000A6380 RtlCopyMappedMemory
        653  28C 00044690 RtlCopyMemory
        654  28D 000486B0 RtlCopyMemoryNonTemporal
        655  28E 0009C200 RtlCopyMemoryStreamTo
        656  28F 0009C270 RtlCopyOutOfProcessMemoryStreamTo
        657  290 00010510 RtlCopySecurityDescriptor
        658  291 0002B240 RtlCopySid
        659  292 000A2470 RtlCopySidAndAttributesArray
        660  293 0000B110 RtlCopyString
        661  294 0002AF10 RtlCopyUnicodeString
        662  295 0002C6A0 RtlCreateAcl
        663  296 0001EBC0 RtlCreateActivationContext
        664  297 000C5B40 RtlCreateAndSetSD
        665  298 000C92C0 RtlCreateAtomTable
        666  299 000C8D70 RtlCreateBootStatusDataFile
        667  29A 000C4650 RtlCreateBoundaryDescriptor
        668  29B 00010200 RtlCreateEnvironment
        669  29C 00010220 RtlCreateEnvironmentEx
        670  29D 00036ED0 RtlCreateHeap
        671  29E 000B92F0 RtlCreateMemoryBlockLookaside
        672  29F 000A1980 RtlCreateMemoryZone
        673  2A0 00043BA0 RtlCreateProcessParameters
        674  2A1 000413C0 RtlCreateProcessParametersEx
        675  2A2 0009BA70 RtlCreateQueryDebugBuffer
        676  2A3 000D5800 RtlCreateRegistryKey
        677  2A4 0002C6F0 RtlCreateSecurityDescriptor
        678  2A5 00006AC0 RtlCreateServiceSid
        679  2A6 000CEAA0 RtlCreateSystemVolumeInformationFolder
        680  2A7 0003D320 RtlCreateTagHeap
        681  2A8 00009C20 RtlCreateTimer
        682  2A9 000C79C0 RtlCreateTimerQueue
        683  2AA 00017820 RtlCreateUnicodeString
        684  2AB 0002C240 RtlCreateUnicodeStringFromAsciiz
        685  2AC 000A2A70 RtlCreateUserProcess
        686  2AD 000CDE10 RtlCreateUserSecurityObject
        687  2AE 0000BA20 RtlCreateUserStack
        688  2AF 00077DC0 RtlCreateUserThread
        689  2B0 0003BAD0 RtlCultureNameToLCID
        690  2B1 0009A750 RtlCustomCPToUnicodeN
        691  2B2 000044E0 RtlCutoverTimeToSystemTime
        692  2B3 000A3B00 RtlDeCommitDebugInfo
        693  2B4 00043CC0 RtlDeNormalizeProcessParams
        694  2B5 0001EAB0 RtlDeactivateActivationContext
        695  2B6 00048B00 RtlDeactivateActivationContextUnsafeFast
        696  2B7 00094630 RtlDebugPrintTimes
        697  2B8 0002F9B0 RtlDecodePointer
        698  2B9 00041940 RtlDecodeSystemPointer
        699  2BA 000973C0 RtlDecompressBuffer
        700  2BB 00097330 RtlDecompressFragment
        701  2BC 000C5840 RtlDefaultNpAcl
        702  2BD 0001FAD0 RtlDelete
        703  2BE 000A1F30 RtlDeleteAce
        704  2BF 0000C5C0 RtlDeleteAtomFromAtomTable
        705  2C0 00098600 RtlDeleteBarrier
        706  2C1 000B73F0 RtlDeleteBoundaryDescriptor
        707  2C2 00025B30 RtlDeleteCriticalSection
        708  2C3 0001FA50 RtlDeleteElementGenericTable
        709  2C4 00007BF0 RtlDeleteElementGenericTableAvl
        710  2C5 000B6310 RtlDeleteFunctionTable
        711  2C6 00096D10 RtlDeleteNoSplay
        712  2C7 000D5790 RtlDeleteRegistryValue
        713  2C8 00018AB0 RtlDeleteResource
        714  2C9 0000E8E0 RtlDeleteSecurityObject
        715  2CA 0000A3F0 RtlDeleteTimer
        716  2CB 000BBEC0 RtlDeleteTimerQueue
        717  2CC 000BBD00 RtlDeleteTimerQueueEx
        718  2CD 000B7350 RtlDeregisterSecureMemoryCacheCallback
        719  2CE 0000A7A0 RtlDeregisterWait
        720  2CF 000095F0 RtlDeregisterWaitEx
        721  2D0 000B9160 RtlDestroyAtomTable
        722  2D1 0000D9A0 RtlDestroyEnvironment
        723  2D2 00020260 RtlDestroyHandleTable
        724  2D3 0001B870 RtlDestroyHeap
        725  2D4 000B8D70 RtlDestroyMemoryBlockLookaside
        726  2D5 000B8CB0 RtlDestroyMemoryZone
        727  2D6 00041360 RtlDestroyProcessParameters
        728  2D7 000A8060 RtlDestroyQueryDebugBuffer
        729  2D8 0004C100 RtlDetermineDosPathNameType_U
        730  2D9 00025680 RtlDllShutdownInProgress
        731  2DA 0000B4B0 RtlDnsHostNameToComputerName
        732  2DB 00011130 RtlDoesFileExists_U
        733  2DC 0004E960 RtlDosApplyFileIsolationRedirection_Ustr
        734  2DD 000271A0 RtlDosPathNameToNtPathName_U
        735  2DE 00022270 RtlDosPathNameToNtPathName_U_WithStatus
        736  2DF 00025F40 RtlDosPathNameToRelativeNtPathName_U
        737  2E0 0004B670 RtlDosPathNameToRelativeNtPathName_U_WithStatus
        738  2E1 0003FFE0 RtlDosSearchPath_U
        739  2E2 0003A250 RtlDosSearchPath_Ustr
        740  2E3 00098CC0 RtlDowncaseUnicodeChar
        741  2E4 00011530 RtlDowncaseUnicodeString
        742  2E5 000BC550 RtlDumpResource
        743  2E6 000165C0 RtlDuplicateUnicodeString
        744  2E7 000B7550 RtlEmptyAtomTable
        745  2E8 000A41B0 RtlEnableEarlyCriticalSectionEventCreation
        746  2E9 000383C0 RtlEncodePointer
        747  2EA 00043440 RtlEncodeSystemPointer
        748  2EB 00048920 RtlEnterCriticalSection
        749  2EC 000AFC70 RtlEnumProcessHeaps
        750  2ED 00010480 RtlEnumerateGenericTable
        751  2EE 000A0190 RtlEnumerateGenericTableAvl
        752  2EF 000A0000 RtlEnumerateGenericTableLikeADirectory
        753  2F0 0001FF70 RtlEnumerateGenericTableWithoutSplaying
        754  2F1 000A0130 RtlEnumerateGenericTableWithoutSplayingAvl
        755  2F2 000D5900 RtlEqualComputerName
        756  2F3 0000DDF0 RtlEqualDomainName
        757  2F4 000993F0 RtlEqualLuid
        758  2F5 00099510 RtlEqualPrefixSid
        759  2F6 00026D10 RtlEqualSid
        760  2F7 0000D8A0 RtlEqualString
        761  2F8 0004BF60 RtlEqualUnicodeString
        762  2F9 00099590 RtlEraseUnicodeString
        763  2FA 00020290 RtlExitUserProcess
        764  2FB 00018290 RtlExitUserThread
        765  2FC 0002BD10 RtlExpandEnvironmentStrings
        766  2FD 00020790 RtlExpandEnvironmentStrings_U
        767  2FE 000AB6E0 RtlExtendMemoryBlockLookaside
        768  2FF 000AB5E0 RtlExtendMemoryZone
        769  300 000487E6 RtlFillMemory
        770  301 00004300 RtlFinalReleaseOutOfProcessMemoryStream
        771  302 00010040 RtlFindAceByType
        772  303 0001FBD0 RtlFindActivationContextSectionGuid
        773  304 0004E240 RtlFindActivationContextSectionString
        774  305 0004E6D0 RtlFindCharInUnicodeString
        775  306 000AB250 RtlFindClearBits
        776  307 000426C0 RtlFindClearBitsAndSet
        777  308 00098940 RtlFindClearRuns
        778  309 00097EA0 RtlFindClosestEncodableLength
        779  30A 000A1040 RtlFindLastBackwardRunClear
        780  30B 000987F0 RtlFindLeastSignificantBit
        781  30C 000A1360 RtlFindLongestRunClear
        782  30D 000231B0 RtlFindMessage
        783  30E 00098810 RtlFindMostSignificantBit
        784  30F 000A1120 RtlFindNextForwardRunClear
        785  310 000AAED0 RtlFindSetBits
        786  311 000ACA00 RtlFindSetBitsAndClear
        787  312 000460F0 RtlFirstEntrySList
        788  313 0000D6D0 RtlFirstFreeAce
        789  314 00038430 RtlFlsAlloc
        790  315 00017460 RtlFlsFree
        791  316 000AAB10 RtlFlushSecureMemoryCache
        792  317 00027D80 RtlFormatCurrentUserKeyPath
        793  318 000AC900 RtlFormatMessage
        794  319 00023DE0 RtlFormatMessageEx
        795  31A 000180A0 RtlFreeActivationContextStack
        796  31B 0004A970 RtlFreeAnsiString
        797  31C 0001D870 RtlFreeHandle
        798  31D 00048C80 RtlFreeHeap
        799  31E 000E6070 RtlFreeMemoryBlockLookaside
        800  31F 0000B3A0 RtlFreeOemString
        801  320 0002DD50 RtlFreeSid
        802  321 000B97B0 RtlFreeThreadActivationContextStack
        803  322 0004A970 RtlFreeUnicodeString
        804  323 0000BC50 RtlFreeUserStack
        805  324 0000B7B0 RtlGUIDFromString
        806  325 0009FB80 RtlGenerate8dot3Name
        807  326 00015FB0 RtlGetAce
        808  327 00036070 RtlGetActiveActivationContext
        809  328 000B2A80 RtlGetCallersAddress
        810  329 000974B0 RtlGetCompressionWorkSpaceSize
        811  32A 0001D6A0 RtlGetControlSecurityDescriptor
        812  32B 00048E40 RtlGetCriticalSectionRecursionCount
        813  32C 00039C90 RtlGetCurrentDirectory_U
        814  32D 0009FA70 RtlGetCurrentPeb
        815  32E 00046040 RtlGetCurrentProcessorNumber
        816  32F 0002C0D0 RtlGetCurrentTransaction
        817  330 00015D10 RtlGetDaclSecurityDescriptor
        818  331 00096A90 RtlGetElementGenericTable
        819  332 00006F80 RtlGetElementGenericTableAvl
        820  333 0000BD20 RtlGetFileMUIPath
        821  334 000A4750 RtlGetFrame
        822  335 0004C080 RtlGetFullPathName_U
        823  336 00027830 RtlGetFullPathName_UstrEx
        824  337 00098ED0 RtlGetFunctionTableListHead
        825  338 0000DEF0 RtlGetGroupSecurityDescriptor
        826  339 0002D9D0 RtlGetIntegerAtom
        827  33A 0009FA50 RtlGetLastNtStatus
        828  33B 0009FA30 RtlGetLastWin32Error
        829  33C 00041210 RtlGetLengthWithoutLastFullDosOrNtPathElement
        830  33D 0009C6E0 RtlGetLengthWithoutTrailingPathSeperators
        831  33E 00006F00 RtlGetLongestNtPathLength
        832  33F 00047070 RtlGetNativeSystemInformation
        833  340 0003B950 RtlGetNtGlobalFlags
        834  341 0002EE90 RtlGetNtProductType
        835  342 0003E470 RtlGetNtVersionNumbers
        836  343 0000DF30 RtlGetOwnerSecurityDescriptor
        837  344 0003F6B0 RtlGetParentLocaleName
        838  345 000AFD30 RtlGetProcessHeaps
        839  346 00040A70 RtlGetProductInfo
        840  347 00015EC0 RtlGetSaclSecurityDescriptor
        841  348 00099310 RtlGetSecurityDescriptorRMControl
        842  349 00096F80 RtlGetSetBootStatusData
        843  34A 000E31F0 RtlGetSystemPreferredUILanguages
        844  34B 000A4770 RtlGetThreadErrorMode
        845  34C 000E1850 RtlGetThreadLangIdByIndex
        846  34D 0002E050 RtlGetThreadPreferredUILanguages
        847  34E 000E24A0 RtlGetUILanguageInfo
        848  34F 0009C670 RtlGetUnloadEventTrace
        849  350 0009C640 RtlGetUnloadEventTraceEx
        850  351 00077EC0 RtlGetUserInfoHeap
        851  352 000E3710 RtlGetUserPreferredUILanguages
        852  353 0002C4B0 RtlGetVersion
        853  354 00003F20 RtlHashUnicodeString
        854  355 000CFA00 RtlHeapTrkInitialize
        855  356 0001C8D0 RtlIdentifierAuthoritySid
        856  357 000CEA70 RtlIdnToAscii
        857  358 000CEA40 RtlIdnToNameprepUnicode
        858  359 000CF1E0 RtlIdnToUnicode
        859  35A 0003A940 RtlImageDirectoryEntryToData
        860  35B 000267B0 RtlImageNtHeader
        861  35C 0004DC00 RtlImageNtHeaderEx
        862  35D 00098E40 RtlImageRvaToSection
        863  35E 000A1A30 RtlImageRvaToVa
        864  35F 0000E0F0 RtlImpersonateSelf
        865  360 0000E100 RtlImpersonateSelfEx
        866  361 0004DCB0 RtlInitAnsiString
        867  362 0004C4E0 RtlInitAnsiStringEx
        868  363 000A0E60 RtlInitBarrier
        869  364 0003C980 RtlInitCodePageTable
        870  365 0009C2E0 RtlInitMemoryStream
        871  366 0003C920 RtlInitNlsTables
        872  367 000042C0 RtlInitOutOfProcessMemoryStream
        873  368 0004DCB0 RtlInitString
        874  369 0004AD10 RtlInitUnicodeString
        875  36A 0004B250 RtlInitUnicodeStringEx
        876  36B 0003E1F0 RtlInitializeAtomPackage
        877  36C 00018F30 RtlInitializeBitMap
        878  36D 0009B840 RtlInitializeConditionVariable
        879  36E 000B9030 RtlInitializeContext
        880  36F 00025D20 RtlInitializeCriticalSection
        881  370 00026660 RtlInitializeCriticalSectionAndSpinCount
        882  371 0002C320 RtlInitializeCriticalSectionEx
        883  372 0003E4A0 RtlInitializeGenericTable
        884  373 00096990 RtlInitializeGenericTableAvl
        885  374 0003E250 RtlInitializeHandleTable
        886  375 00043050 RtlInitializeNtUserPfn
        887  376 000CA600 RtlInitializeRXact
        888  377 00015D70 RtlInitializeResource
        889  378 0002B1D0 RtlInitializeSListHead
        890  379 000387F0 RtlInitializeSRWLock
        891  37A 00031850 RtlInitializeSid
        892  37B 00016750 RtlInsertElementGenericTable
        893  37C 0000B0A0 RtlInsertElementGenericTableAvl
        894  37D 000167C0 RtlInsertElementGenericTableFull
        895  37E 0000AD20 RtlInsertElementGenericTableFullAvl
        896  37F 00001F30 RtlInstallFunctionTableCallback
        897  380 000D5430 RtlInt64ToUnicodeString
        898  381 00035610 RtlIntegerToChar
        899  382 00035580 RtlIntegerToUnicodeString
        900  383 0001FF10 RtlInterlockedFlushSList
        901  384 00046120 RtlInterlockedPopEntrySList
        902  385 00016FC0 RtlInterlockedPushEntrySList
        903  386 0004627F RtlInterlockedPushListSList
        904  387 00097FB0 RtlIoDecodeMemIoResource
        905  388 00098120 RtlIoEncodeMemIoResource
        906  389 000237A0 RtlIpv4AddressToStringA
        907  38A 0009EFE0 RtlIpv4AddressToStringExA
        908  38B 0000D310 RtlIpv4AddressToStringExW
        909  38C 0000D3E0 RtlIpv4AddressToStringW
        910  38D 00022580 RtlIpv4StringToAddressA
        911  38E 0009EDF0 RtlIpv4StringToAddressExA
        912  38F 0000B3C0 RtlIpv4StringToAddressExW
        913  390 0000CEE0 RtlIpv4StringToAddressW
        914  391 00095F20 RtlIpv6AddressToStringA
        915  392 0009F0A0 RtlIpv6AddressToStringExA
        916  393 00002DB0 RtlIpv6AddressToStringExW
        917  394 00002EB0 RtlIpv6AddressToStringW
        918  395 00022BE0 RtlIpv6StringToAddressA
        919  396 000052E0 RtlIpv6StringToAddressExA
        920  397 0000CFC0 RtlIpv6StringToAddressExW
        921  398 0000D060 RtlIpv6StringToAddressW
        922  399 000A2C70 RtlIsActivationContextActive
        923  39A 0009C1E0 RtlIsCriticalSectionLocked
        924  39B 000A4200 RtlIsCriticalSectionLockedByThread
        925  39C 000A2BF0 RtlIsCurrentThreadAttachExempt
        926  39D 0004C010 RtlIsDosDeviceName_U
        927  39E 00017910 RtlIsGenericTableEmpty
        928  39F 00096980 RtlIsGenericTableEmptyAvl
        929  3A0 000A5FA0 RtlIsNameLegalDOS8Dot3
        930  3A1 000CCEE0 RtlIsNormalizedString
        931  3A2 00016FE0 RtlIsTextUnicode
        932  3A3 00016980 RtlIsThreadWithinLoaderCallout
        933  3A4 00039D60 RtlIsValidHandle
        934  3A5 0001F4A0 RtlIsValidIndexHandle
        935  3A6 000D7C30 RtlIsValidLocaleName
        936  3A7 0002E780 RtlLCIDToCultureName
        937  3A8 000A0D00 RtlLargeIntegerToChar
        938  3A9 00028080 RtlLcidToLocaleName
        939  3AA 00048960 RtlLeaveCriticalSection
        940  3AB 0002D920 RtlLengthRequiredSid
        941  3AC 00015EF0 RtlLengthSecurityDescriptor
        942  3AD 00026D50 RtlLengthSid
        943  3AE 00099D00 RtlLocalTimeToSystemTime
        944  3AF 00028330 RtlLocaleNameToLcid
        945  3B0 000A04E0 RtlLockBootStatusData
        946  3B1 000A9BF0 RtlLockCurrentThread
        947  3B2 0002C120 RtlLockHeap
        948  3B3 000CDAC0 RtlLockMemoryBlockLookaside
        949  3B4 0009C270 RtlLockMemoryStreamRegion
        950  3B5 000CD9B0 RtlLockMemoryZone
        951  3B6 000C8870 RtlLockModuleSection
        952  3B7 000B2C50 RtlLogStackBackTrace
        953  3B8 00039DE0 RtlLookupAtomInAtomTable
        954  3B9 00017990 RtlLookupElementGenericTable
        955  3BA 000409A0 RtlLookupElementGenericTableAvl
        956  3BB 000A01B0 RtlLookupElementGenericTableFull
        957  3BC 00003CE0 RtlLookupElementGenericTableFullAvl
        958  3BD 00033410 RtlLookupFunctionEntry
        959  3BE 00033320 RtlLookupFunctionTable
        960  3BF 0001D450 RtlMakeSelfRelativeSD
        961  3C0 0000CD00 RtlMapGenericMask
        962  3C1 00099110 RtlMapSecurityErrorToNtStatus
        963  3C2 00044690 RtlMoveMemory
        964  3C3 0002F8B0 RtlMultiAppendUnicodeStringBuffer
        965  3C4 0004BEE0 RtlMultiByteToUnicodeN
        966  3C5 00006EE0 RtlMultiByteToUnicodeSize
        967  3C6 000C8F70 RtlMultipleAllocateHeap
        968  3C7 000B7420 RtlMultipleFreeHeap
        969  3C8 000CDEC0 RtlNewInstanceSecurityObject
        970  3C9 000A3FC0 RtlNewSecurityGrantedAccess
        971  3CA 000CB540 RtlNewSecurityObject
        972  3CB 0000E960 RtlNewSecurityObjectEx
        973  3CC 000CB580 RtlNewSecurityObjectWithMultipleInheritance
        974  3CD 0003C2F0 RtlNormalizeProcessParams
        975  3CE 000CCF60 RtlNormalizeString
        976  3CF 00010DC0 RtlNtPathNameToDosPathName
        977  3D0 000256A0 RtlNtStatusToDosError
        978  3D1 000256D0 RtlNtStatusToDosErrorNoTeb
        979  3D2 000F9650 RtlNtdllName
        980  3D3 00020250 RtlNumberGenericTableElements
        981  3D4 00006ED0 RtlNumberGenericTableElementsAvl
        982  3D5 000A66D0 RtlNumberOfClearBits
        983  3D6 000A1230 RtlNumberOfSetBits
        984  3D7 000988E0 RtlNumberOfSetBitsUlongPtr
        985  3D8 000A1500 RtlOemStringToUnicodeSize
        986  3D9 0000AE90 RtlOemStringToUnicodeString
        987  3DA 0000AF50 RtlOemToUnicodeN
        988  3DB 0002D0C0 RtlOpenCurrentUser
        989  3DC 00006C10 RtlOwnerAcesPresent
        990  3DD 000132D0 RtlPcToFileHeader
        991  3DE 000B1930 RtlPinAtomInAtomTable
        992  3DF 00017A50 RtlPopFrame
        993  3E0 00006730 RtlPrefixString
        994  3E1 000409D0 RtlPrefixUnicodeString
        995  3E2 000B19E0 RtlPrepareForProcessCloning
        996  3E3 00025560 RtlProcessFlsData
        997  3E4 000BCA90 RtlProtectHeap
        998  3E5 00017A70 RtlPushFrame
        999  3E6 000AD080 RtlQueryActivationContextApplicationSettings
       1000  3E7 000B1760 RtlQueryAtomInAtomTable
       1001  3E8 000AC270 RtlQueryCriticalSectionOwner
       1002  3E9 00012760 RtlQueryDepthSList
       1003  3EA 000D76A0 RtlQueryDynamicTimeZoneInformation
       1004  3EB 00041970 RtlQueryElevationFlags
       1005  3EC 00027220 RtlQueryEnvironmentVariable
       1006  3ED 00028690 RtlQueryEnvironmentVariable_U
       1007  3EE 000C3DD0 RtlQueryHeapInformation
       1008  3EF 000089F0 RtlQueryInformationAcl
       1009  3F0 00026B20 RtlQueryInformationActivationContext
       1010  3F1 0003BAA0 RtlQueryInformationActiveActivationContext
       1011  3F2 00003D40 RtlQueryInterfaceMemoryStream
       1012  3F3 000CA970 RtlQueryModuleInformation
       1013  3F4 000B03D0 RtlQueryProcessBackTraceInformation
       1014  3F5 000D0050 RtlQueryProcessDebugInformation
       1015  3F6 000C3E70 RtlQueryProcessHeapInformation
       1016  3F7 000BF830 RtlQueryProcessLockInformation
       1017  3F8 000046E0 RtlQueryRegistryValues
       1018  3F9 0009BF40 RtlQuerySecurityObject
       1019  3FA 000B1DC0 RtlQueryTagHeap
       1020  3FB 000D76B0 RtlQueryTimeZoneInformation
       1021  3FC 000A3430 RtlQueueApcWow64Thread
       1022  3FD 00007FA0 RtlQueueWorkItem
       1023  3FE 00021FD0 RtlRaiseException
       1024  3FF 000B8FA0 RtlRaiseStatus
       1025  400 00095240 RtlRandom
       1026  401 000376C0 RtlRandomEx
       1027  402 0002BE30 RtlReAllocateHeap
       1028  403 000BCE00 RtlReadMemoryStream
       1029  404 00003E60 RtlReadOutOfProcessMemoryStream
       1030  405 00096C60 RtlRealPredecessor
       1031  406 00017B10 RtlRealSuccessor
       1032  407 000C8C90 RtlRegisterSecureMemoryCacheCallback
       1033  408 000188C0 RtlRegisterThreadWithCsrss
       1034  409 0001CDE0 RtlRegisterWait
       1035  40A 0002AF90 RtlReleaseActivationContext
       1036  40B 00004280 RtlReleaseMemoryStream
       1037  40C 00027680 RtlReleasePebLock
       1038  40D 000B7630 RtlReleasePrivilege
       1039  40E 0004BB10 RtlReleaseRelativeName
       1040  40F 00015090 RtlReleaseResource
       1041  410 00025530 RtlReleaseSRWLockExclusive
       1042  411 000254D0 RtlReleaseSRWLockShared
       1043  412 00096190 RtlRemoteCall
       1044  413 00099410 RtlRemovePrivileges
       1045  414 000B79A0 RtlRemoveVectoredContinueHandler
       1046  415 000B7990 RtlRemoveVectoredExceptionHandler
       1047  416 000ADD60 RtlReportException
       1048  417 000B9290 RtlResetMemoryBlockLookaside
       1049  418 000AB590 RtlResetMemoryZone
       1050  419 0003C410 RtlResetRtlTranslations
       1051  41A 0004644F RtlRestoreContext
       1052  41B 00048E70 RtlRestoreLastWin32Error
       1053  41C 00043120 RtlRetrieveNtUserPfn
       1054  41D 0009C270 RtlRevertMemoryStream
       1055  41E 000995D0 RtlRunDecodeUnicodeString
       1056  41F 00099620 RtlRunEncodeUnicodeString
       1057  420 00037760 RtlRunOnceBeginInitialize
       1058  421 0003D670 RtlRunOnceComplete
       1059  422 000AEF70 RtlRunOnceExecuteOnce
       1060  423 0009B840 RtlRunOnceInitialize
       1061  424 00006A90 RtlSecondsSince1970ToTime
       1062  425 000A27A0 RtlSecondsSince1980ToTime
       1063  426 0009C280 RtlSeekMemoryStream
       1064  427 00008AA0 RtlSelfRelativeToAbsoluteSD
       1065  428 000A2540 RtlSelfRelativeToAbsoluteSD2
       1066  429 00097220 RtlSendMsgToSm
       1067  42A 0000DF70 RtlSetAllBits
       1068  42B 00099380 RtlSetAttributesSecurityDescriptor
       1069  42C 00036C00 RtlSetBits
       1070  42D 00099340 RtlSetControlSecurityDescriptor
       1071  42E 0002B200 RtlSetCriticalSectionSpinCount
       1072  42F 0003FED0 RtlSetCurrentDirectory_U
       1073  430 000C3D10 RtlSetCurrentEnvironment
       1074  431 0002C0F0 RtlSetCurrentTransaction
       1075  432 0002EC90 RtlSetDaclSecurityDescriptor
       1076  433 000D5FF0 RtlSetDynamicTimeZoneInformation
       1077  434 00013100 RtlSetEnvironmentStrings
       1078  435 00031E50 RtlSetEnvironmentVar
       1079  436 00043690 RtlSetEnvironmentVariable
       1080  437 0002F510 RtlSetGroupSecurityDescriptor
       1081  438 000386D0 RtlSetHeapInformation
       1082  439 00098F70 RtlSetInformationAcl
       1083  43A 000D36C0 RtlSetIoCompletionCallback
       1084  43B 00048E70 RtlSetLastWin32Error
       1085  43C 000BE760 RtlSetLastWin32ErrorAndNtStatusFromNtStatus
       1086  43D 0009C270 RtlSetMemoryStreamSize
       1087  43E 0002F560 RtlSetOwnerSecurityDescriptor
       1088  43F 000B5420 RtlSetProcessDebugInformation
       1089  440 000A5F10 RtlSetProcessIsCritical
       1090  441 00015E60 RtlSetSaclSecurityDescriptor
       1091  442 00099270 RtlSetSecurityDescriptorRMControl
       1092  443 00010630 RtlSetSecurityObject
       1093  444 000CB500 RtlSetSecurityObjectEx
       1094  445 000445A0 RtlSetThreadErrorMode
       1095  446 000A5E70 RtlSetThreadIsCritical
       1096  447 0003FDB0 RtlSetThreadPoolStartFunc
       1097  448 00031B50 RtlSetThreadPreferredUILanguages
       1098  449 000D6000 RtlSetTimeZoneInformation
       1099  44A 000D4630 RtlSetTimer
       1100  44B 0003C2D0 RtlSetUnhandledExceptionFilter
       1101  44C 000D47A0 RtlSetUserFlagsHeap
       1102  44D 00005A30 RtlSetUserValueHeap
       1103  44E 0000E260 RtlSidDominates
       1104  44F 00098FB0 RtlSidEqualLevel
       1105  450 0000AAB0 RtlSidHashInitialize
       1106  451 0000AB70 RtlSidHashLookup
       1107  452 00099060 RtlSidIsHigherLevel
       1108  453 00025FC0 RtlSizeHeap
       1109  454 000B01F0 RtlSleepConditionVariableCS
       1110  455 000B2040 RtlSleepConditionVariableSRW
       1111  456 000179E0 RtlSplay
       1112  457 0000AA40 RtlStartRXact
       1113  458 00003DD0 RtlStatMemoryStream
       1114  459 00022770 RtlStringFromGUID
       1115  45A 0002B280 RtlSubAuthorityCountSid
       1116  45B 0002B230 RtlSubAuthoritySid
       1117  45C 00096CB0 RtlSubtreePredecessor
       1118  45D 00096CE0 RtlSubtreeSuccessor
       1119  45E 0000A990 RtlSystemTimeToLocalTime
       1120  45F 00098C30 RtlTestBit
       1121  460 0004CF10 RtlTimeFieldsToTime
       1122  461 000A6F90 RtlTimeToElapsedTimeFields
       1123  462 00022930 RtlTimeToSecondsSince1970
       1124  463 0003E560 RtlTimeToSecondsSince1980
       1125  464 0004CCE0 RtlTimeToTimeFields
       1126  465 000BF6E0 RtlTraceDatabaseAdd
       1127  466 000B3910 RtlTraceDatabaseCreate
       1128  467 000C3230 RtlTraceDatabaseDestroy
       1129  468 000B11C0 RtlTraceDatabaseEnumerate
       1130  469 000AFAA0 RtlTraceDatabaseFind
