Microsoft (R) COFF/PE Dumper Version 9.00.30729.01
Copyright (C) Microsoft Corporation.  All rights reserved.
        386  179 00050E10 NtPrivilegedServiceAuditAlarm = NtPrivilegedServiceAuditAlarm
        387  17A 00050E20 NtPropagationComplete = ZwPropagationComplete
        388  17B 00050E30 NtPropagationFailed = NtPropagationFailed
        389  17C 00050250 NtProtectVirtualMemory = NtProtectVirtualMemory
        390  17D 00050E40 NtPulseEvent = ZwPulseEvent
        391  17E 00050120 NtQueryAttributesFile = NtQueryAttributesFile
        392  17F 00050E50 NtQueryBootEntryOrder = ZwQueryBootEntryOrder
        393  180 00050E60 NtQueryBootOptions = ZwQueryBootOptions
        394  181 00050E70 NtQueryDebugFilterState = NtQueryDebugFilterState
        395  182 0004FEA0 NtQueryDefaultLocale = NtQueryDefaultLocale
        396  183 00050190 NtQueryDefaultUILanguage = NtQueryDefaultUILanguage
        397  184 000500A0 NtQueryDirectoryFile = NtQueryDirectoryFile
        398  185 00050E80 NtQueryDirectoryObject = ZwQueryDirectoryObject
        399  186 00050E90 NtQueryDriverEntryOrder = ZwQueryDriverEntryOrder
        400  187 00050EA0 NtQueryEaFile = ZwQueryEaFile
        401  188 000502B0 NtQueryEvent = ZwQueryEvent
        402  189 00050EB0 NtQueryFullAttributesFile = NtQueryFullAttributesFile
        403  18A 00050EC0 NtQueryInformationAtom = ZwQueryInformationAtom
        404  18B 00050ED0 NtQueryInformationEnlistment = NtQueryInformationEnlistment
        405  18C 0004FE60 NtQueryInformationFile = NtQueryInformationFile
        406  18D 00050EE0 NtQueryInformationJobObject = ZwQueryInformationJobObject
        407  18E 00050EF0 NtQueryInformationPort = NtQueryInformationPort
        408  18F 0004FEE0 NtQueryInformationProcess = NtQueryInformationProcess
        409  190 00050F00 NtQueryInformationResourceManager = NtQueryInformationResourceManager
        410  191 0004FFA0 NtQueryInformationThread = ZwQueryInformationThread
        411  192 0004FF60 NtQueryInformationToken = ZwQueryInformationToken
        412  193 00050F10 NtQueryInformationTransaction = NtQueryInformationTransaction
        413  194 00050F20 NtQueryInformationTransactionManager = NtQueryInformationTransactionManager
        414  195 00050F30 NtQueryInformationWorkerFactory = NtQueryInformationWorkerFactory
        415  196 00050F40 NtQueryInstallUILanguage = NtQueryInstallUILanguage
        416  197 00050F50 NtQueryIntervalProfile = NtQueryIntervalProfile
        417  198 00050F60 NtQueryIoCompletion = ZwQueryIoCompletion
        418  199 0004FEB0 NtQueryKey = ZwQueryKey
        419  19A 00050F70 NtQueryLicenseValue = ZwQueryLicenseValue
        420  19B 00050F80 NtQueryMultipleValueKey = ZwQueryMultipleValueKey
        421  19C 00050F90 NtQueryMutant = NtQueryMutant
        422  19D 0004FE50 NtQueryObject = NtQueryObject
        423  19E 00050FA0 NtQueryOpenSubKeys = NtQueryOpenSubKeys
        424  19F 00050FB0 NtQueryOpenSubKeysEx = ZwQueryOpenSubKeysEx
        425  1A0 00050060 NtQueryPerformanceCounter = ZwQueryPerformanceCounter
        426  1A1 00050FC0 NtQueryPortInformationProcess = NtQueryPortInformationProcess
        427  1A2 00050FD0 NtQueryQuotaInformationFile = ZwQueryQuotaInformationFile
        428  1A3 00050260 NtQuerySection = ZwQuerySection
        429  1A4 00050FE0 NtQuerySecurityAttributesToken = ZwQuerySecurityAttributesToken
        430  1A5 00050FF0 NtQuerySecurityObject = NtQuerySecurityObject
        431  1A6 00051000 NtQuerySemaphore = ZwQuerySemaphore
        432  1A7 00051010 NtQuerySymbolicLinkObject = ZwQuerySymbolicLinkObject
        433  1A8 00051020 NtQuerySystemEnvironmentValue = NtQuerySystemEnvironmentValue
        434  1A9 00051030 NtQuerySystemEnvironmentValueEx = NtQuerySystemEnvironmentValueEx
        435  1AA 000500B0 NtQuerySystemInformation = ZwQuerySystemInformation
        436  1AB 00051040 NtQuerySystemInformationEx = ZwQuerySystemInformationEx
        437  1AC 000502F0 NtQuerySystemTime = NtQuerySystemTime
        438  1AD 000500D0 NtQueryTimer = ZwQueryTimer
        439  1AE 00051050 NtQueryTimerResolution = ZwQueryTimerResolution
        440  1AF 0004FEC0 NtQueryValueKey = ZwQueryValueKey
        441  1B0 0004FF80 NtQueryVirtualMemory = ZwQueryVirtualMemory
        442  1B1 000501E0 NtQueryVolumeInformationFile = ZwQueryVolumeInformationFile
        443  1B2 000501A0 NtQueueApcThread = ZwQueueApcThread
        444  1B3 00051060 NtQueueApcThreadEx = ZwQueueApcThreadEx
        445  1B4 00051070 NtRaiseException = ZwRaiseException
        446  1B5 00051080 NtRaiseHardError = ZwRaiseHardError
        447  1B6 0004FDB0 NtReadFile = NtReadFile
        448  1B7 00050030 NtReadFileScatter = NtReadFileScatter
        449  1B8 00051090 NtReadOnlyEnlistment = ZwReadOnlyEnlistment
        450  1B9 00050290 NtReadRequestData = ZwReadRequestData
        451  1BA 00050140 NtReadVirtualMemory = NtReadVirtualMemory
        452  1BB 000510A0 NtRecoverEnlistment = NtRecoverEnlistment
        453  1BC 000510B0 NtRecoverResourceManager = NtRecoverResourceManager
        454  1BD 000510C0 NtRecoverTransactionManager = ZwRecoverTransactionManager
        455  1BE 000510D0 NtRegisterProtocolAddressInformation = NtRegisterProtocolAddressInformation
        456  1BF 000510E0 NtRegisterThreadTerminatePort = NtRegisterThreadTerminatePort
        457  1C0 000510F0 NtReleaseKeyedEvent = ZwReleaseKeyedEvent
        458  1C1 0004FF50 NtReleaseMutant = ZwReleaseMutant
        459  1C2 0004FDF0 NtReleaseSemaphore = ZwReleaseSemaphore
        460  1C3 00051100 NtReleaseWorkerFactoryWorker = ZwReleaseWorkerFactoryWorker
        461  1C4 0004FDE0 NtRemoveIoCompletion = NtRemoveIoCompletion
        462  1C5 00051110 NtRemoveIoCompletionEx = NtRemoveIoCompletionEx
        463  1C6 00051120 NtRemoveProcessDebug = NtRemoveProcessDebug
        464  1C7 00051130 NtRenameKey = ZwRenameKey
        465  1C8 00051140 NtRenameTransactionManager = NtRenameTransactionManager
        466  1C9 00051150 NtReplaceKey = NtReplaceKey
        467  1CA 00051160 NtReplacePartitionUnit = NtReplacePartitionUnit
        468  1CB 0004FE10 NtReplyPort = ZwReplyPort
        469  1CC 0004FE00 NtReplyWaitReceivePort = ZwReplyWaitReceivePort
        470  1CD 00050000 NtReplyWaitReceivePortEx = ZwReplyWaitReceivePortEx
        471  1CE 00051170 NtReplyWaitReplyPort = ZwReplyWaitReplyPort
        472  1CF 00051180 NtRequestPort = ZwRequestPort
        473  1D0 0004FF70 NtRequestWaitReplyPort = NtRequestWaitReplyPort
        474  1D1 00051190 NtResetEvent = ZwResetEvent
        475  1D2 000511A0 NtResetWriteWatch = ZwResetWriteWatch
        476  1D3 000511B0 NtRestoreKey = NtRestoreKey
        477  1D4 000511C0 NtResumeProcess = ZwResumeProcess
        478  1D5 00050270 NtResumeThread = NtResumeThread
        479  1D6 000511D0 NtRollbackComplete = NtRollbackComplete
        480  1D7 000511E0 NtRollbackEnlistment = ZwRollbackEnlistment
        481  1D8 000511F0 NtRollbackTransaction = ZwRollbackTransaction
        482  1D9 00051200 NtRollforwardTransactionManager = NtRollforwardTransactionManager
        483  1DA 00051210 NtSaveKey = ZwSaveKey
        484  1DB 00051220 NtSaveKeyEx = ZwSaveKeyEx
        485  1DC 00051230 NtSaveMergedKeys = ZwSaveMergedKeys
        486  1DD 00051240 NtSecureConnectPort = ZwSecureConnectPort
        487  1DE 00051250 NtSerializeBoot = ZwSerializeBoot
        488  1DF 00051260 NtSetBootEntryOrder = NtSetBootEntryOrder
        489  1E0 00051270 NtSetBootOptions = ZwSetBootOptions
        490  1E1 00051280 NtSetContextThread = ZwSetContextThread
        491  1E2 00051290 NtSetDebugFilterState = NtSetDebugFilterState
        492  1E3 000512A0 NtSetDefaultHardErrorPort = ZwSetDefaultHardErrorPort
        493  1E4 000512B0 NtSetDefaultLocale = NtSetDefaultLocale
        494  1E5 000512C0 NtSetDefaultUILanguage = NtSetDefaultUILanguage
        495  1E6 000512D0 NtSetDriverEntryOrder = ZwSetDriverEntryOrder
        496  1E7 000512E0 NtSetEaFile = ZwSetEaFile
        497  1E8 0004FE30 NtSetEvent = ZwSetEvent
        498  1E9 00050020 NtSetEventBoostPriority = ZwSetEventBoostPriority
        499  1EA 000512F0 NtSetHighEventPair = NtSetHighEventPair
        500  1EB 00051300 NtSetHighWaitLowEventPair = NtSetHighWaitLowEventPair
        501  1EC 00051310 NtSetInformationDebugObject = NtSetInformationDebugObject
        502  1ED 00051320 NtSetInformationEnlistment = NtSetInformationEnlistment
        503  1EE 0004FFC0 NtSetInformationFile = NtSetInformationFile
        504  1EF 00051330 NtSetInformationJobObject = NtSetInformationJobObject
        505  1F0 00051340 NtSetInformationKey = NtSetInformationKey
        506  1F1 00050310 NtSetInformationObject = NtSetInformationObject
        507  1F2 0004FF10 NtSetInformationProcess = NtSetInformationProcess
        508  1F3 00051350 NtSetInformationResourceManager = ZwSetInformationResourceManager
        509  1F4 0004FE20 NtSetInformationThread = ZwSetInformationThread
        510  1F5 00051360 NtSetInformationToken = ZwSetInformationToken
        511  1F6 00051370 NtSetInformationTransaction = ZwSetInformationTransaction
        512  1F7 00051380 NtSetInformationTransactionManager = NtSetInformationTransactionManager
        513  1F8 00051390 NtSetInformationWorkerFactory = NtSetInformationWorkerFactory
        514  1F9 000513A0 NtSetIntervalProfile = NtSetIntervalProfile
        515  1FA 000513B0 NtSetIoCompletion = ZwSetIoCompletion
        516  1FB 000513C0 NtSetIoCompletionEx = NtSetIoCompletionEx
        517  1FC 000513D0 NtSetLdtEntries = ZwSetLdtEntries
        518  1FD 000513E0 NtSetLowEventPair = ZwSetLowEventPair
        519  1FE 000513F0 NtSetLowWaitHighEventPair = ZwSetLowWaitHighEventPair
        520  1FF 00051400 NtSetQuotaInformationFile = NtSetQuotaInformationFile
        521  200 00051410 NtSetSecurityObject = ZwSetSecurityObject
        522  201 00051420 NtSetSystemEnvironmentValue = ZwSetSystemEnvironmentValue
        523  202 00051430 NtSetSystemEnvironmentValueEx = ZwSetSystemEnvironmentValueEx
        524  203 00051440 NtSetSystemInformation = NtSetSystemInformation
        525  204 00051450 NtSetSystemPowerState = ZwSetSystemPowerState
        526  205 00051460 NtSetSystemTime = NtSetSystemTime
        527  206 00051470 NtSetThreadExecutionState = ZwSetThreadExecutionState
        528  207 00050370 NtSetTimer = ZwSetTimer
        529  208 00051480 NtSetTimerEx = NtSetTimerEx
        530  209 00051490 NtSetTimerResolution = NtSetTimerResolution
        531  20A 000514A0 NtSetUuidSeed = NtSetUuidSeed
        532  20B 00050350 NtSetValueKey = ZwSetValueKey
        533  20C 000514B0 NtSetVolumeInformationFile = ZwSetVolumeInformationFile
        534  20D 000514C0 NtShutdownSystem = ZwShutdownSystem
        535  20E 000514D0 NtShutdownWorkerFactory = ZwShutdownWorkerFactory
        536  20F 000514E0 NtSignalAndWaitForSingleObject = ZwSignalAndWaitForSingleObject
        537  210 000514F0 NtSinglePhaseReject = NtSinglePhaseReject
        538  211 00051500 NtStartProfile = ZwStartProfile
        539  212 00051510 NtStopProfile = ZwStopProfile
        540  213 00051520 NtSuspendProcess = NtSuspendProcess
        541  214 00051530 NtSuspendThread = NtSuspendThread
        542  215 00051540 NtSystemDebugControl = ZwSystemDebugControl
        543  216 00051550 NtTerminateJobObject = ZwTerminateJobObject
        544  217 00050010 NtTerminateProcess = NtTerminateProcess
        545  218 00050280 NtTerminateThread = NtTerminateThread
        546  219 00051560 NtTestAlert = NtTestAlert
        547  21A 00051570 NtThawRegistry = ZwThawRegistry
        548  21B 00051580 NtThawTransactions = NtThawTransactions
        549  21C 00051590 NtTraceControl = ZwTraceControl
        550  21D 00050330 NtTraceEvent = ZwTraceEvent
        551  21E 000515A0 NtTranslateFilePath = ZwTranslateFilePath
        552  21F 000515B0 NtUmsThreadYield = ZwUmsThreadYield
        553  220 000515C0 NtUnloadDriver = ZwUnloadDriver
        554  221 000515D0 NtUnloadKey = ZwUnloadKey
        555  222 000515E0 NtUnloadKey2 = NtUnloadKey2
        556  223 000515F0 NtUnloadKeyEx = ZwUnloadKeyEx
        557  224 00051600 NtUnlockFile = NtUnlockFile
        558  225 00051610 NtUnlockVirtualMemory = NtUnlockVirtualMemory
        559  226 0004FFF0 NtUnmapViewOfSection = ZwUnmapViewOfSection
        560  227 00051620 NtVdmControl = ZwVdmControl
        561  228 00051630 NtWaitForDebugEvent = ZwWaitForDebugEvent
        562  229 00051640 NtWaitForKeyedEvent = ZwWaitForKeyedEvent
        563  22A 00050300 NtWaitForMultipleObjects = NtWaitForMultipleObjects
        564  22B 0004FEF0 NtWaitForMultipleObjects32 = NtWaitForMultipleObjects32
        565  22C 0004FD90 NtWaitForSingleObject = NtWaitForSingleObject
        566  22D 00051650 NtWaitForWorkViaWorkerFactory = NtWaitForWorkViaWorkerFactory
        567  22E 00051660 NtWaitHighEventPair = NtWaitHighEventPair
        568  22F 00051670 NtWaitLowEventPair = ZwWaitLowEventPair
        569  230 00051680 NtWorkerFactoryWorkerReady = NtWorkerFactoryWorkerReady
        570  231 0004FDD0 NtWriteFile = ZwWriteFile
        571  232 0004FF00 NtWriteFileGather = NtWriteFileGather
        572  233 000502C0 NtWriteRequestData = NtWriteRequestData
        573  234 000500F0 NtWriteVirtualMemory = ZwWriteVirtualMemory
        574  235 000501B0 NtYieldExecution = NtYieldExecution
        575  236 000217F8 NtdllDefWindowProc_A = NtdllDefWindowProc_A
        576  237 00045BD0 NtdllDefWindowProc_W = NtdllDefWindowProc_W
        577  238 00088B8C NtdllDialogWndProc_A = NtdllDialogWndProc_A
        578  239 00023908 NtdllDialogWndProc_W = NtdllDialogWndProc_W
        579  23A 000AE900 PfxFindPrefix = PfxFindPrefix
        580  23B 000AEB00 PfxInitialize = PfxInitialize
        581  23C 000AE9E0 PfxInsertPrefix = PfxInsertPrefix
        582  23D 000B86D0 PfxRemovePrefix = PfxRemovePrefix
        583  23E 0000C940 RtlAbortRXact = RtlAbortRXact
        584  23F 0001E630 RtlAbsoluteToSelfRelativeSD = RtlAbsoluteToSelfRelativeSD
        585  240 0003E150 RtlAcquirePebLock = RtlAcquirePebLock
        586  241 000E2AF0 RtlAcquirePrivilege = RtlAcquirePrivilege
        587  242 000BEED0 RtlAcquireReleaseSRWLockExclusive = RtlAcquireReleaseSRWLockExclusive
        588  243 00011D60 RtlAcquireResourceExclusive = RtlAcquireResourceExclusive
        589  244 000116D0 RtlAcquireResourceShared = RtlAcquireResourceShared
        590  245 000315C0 RtlAcquireSRWLockExclusive = RtlAcquireSRWLockExclusive
        591  246 000317B0 RtlAcquireSRWLockShared = RtlAcquireSRWLockShared
        592  247 00002890 RtlActivateActivationContext = RtlActivateActivationContext
        593  248 00009220 RtlActivateActivationContextEx = RtlActivateActivationContextEx
        594  249 00051D00 RtlActivateActivationContextUnsafeFast = RtlActivateActivationContextUnsafeFast
        595  24A 0003B300 RtlAddAccessAllowedAce = RtlAddAccessAllowedAce
        596  24B 0001F200 RtlAddAccessAllowedAceEx = RtlAddAccessAllowedAceEx
        597  24C 000BDD60 RtlAddAccessAllowedObjectAce = RtlAddAccessAllowedObjectAce
        598  24D 00008910 RtlAddAccessDeniedAce = RtlAddAccessDeniedAce
        599  24E 000BDE40 RtlAddAccessDeniedAceEx = RtlAddAccessDeniedAceEx
        600  24F 000BDD00 RtlAddAccessDeniedObjectAce = RtlAddAccessDeniedObjectAce
        601  250 0000EDD0 RtlAddAce = RtlAddAce
        602  251 000E3D80 RtlAddActionToRXact = RtlAddActionToRXact
        603  252 000E2910 RtlAddAtomToAtomTable = RtlAddAtomToAtomTable
        604  253 000DD110 RtlAddAttributeActionToRXact = RtlAddAttributeActionToRXact
        605  254 000BDE00 RtlAddAuditAccessAce = RtlAddAuditAccessAce
        606  255 000BDDC0 RtlAddAuditAccessAceEx = RtlAddAuditAccessAceEx
        607  256 000BDC70 RtlAddAuditAccessObjectAce = RtlAddAuditAccessObjectAce
        608  257 000B7EA0 RtlAddCompoundAce = RtlAddCompoundAce
        609  258 000DC9B0 RtlAddFunctionTable = RtlAddFunctionTable
        610  259 000DC680 RtlAddIntegrityLabelToBoundaryDescriptor = RtlAddIntegrityLabelToBoundaryDescriptor
        611  25A 0000CF10 RtlAddMandatoryAce = RtlAddMandatoryAce
        612  25B 00033290 RtlAddRefActivationContext = RtlAddRefActivationContext
        613  25C 00049E90 RtlAddRefMemoryStream = RtlReleaseMemoryStream
        614  25D 000DC7C0 RtlAddSIDToBoundaryDescriptor = RtlAddSIDToBoundaryDescriptor
        615  25E 000E4760 RtlAddVectoredContinueHandler = RtlAddVectoredContinueHandler
        616  25F 000E4750 RtlAddVectoredExceptionHandler = RtlAddVectoredExceptionHandler
        617  260 000B7AC0 RtlAddressInSectionTable = RtlAddressInSectionTable
        618  261 00008000 RtlAdjustPrivilege = RtlAdjustPrivilege
        619  262 00032D90 RtlAllocateActivationContextStack = RtlAllocateActivationContextStack
        620  263 00034F70 RtlAllocateAndInitializeSid = RtlAllocateAndInitializeSid
        621  264 00026CA0 RtlAllocateHandle = RtlAllocateHandle
        622  265 00051A00 RtlAllocateHeap = RtlAllocateHeap
        623  266 001020A0 RtlAllocateMemoryBlockLookaside = RtlAllocateMemoryBlockLookaside
        624  267 00102010 RtlAllocateMemoryZone = RtlAllocateMemoryZone
        625  268 00038F20 RtlAnsiCharToUnicodeChar = RtlAnsiCharToUnicodeChar
        626  269 000B7520 RtlAnsiStringToUnicodeSize = RtlxAnsiStringToUnicodeSize
        627  26A 00053970 RtlAnsiStringToUnicodeString = RtlAnsiStringToUnicodeString
        628  26B 000ADB50 RtlAppendAsciizToString = RtlAppendAsciizToString
        629  26C 000BF250 RtlAppendPathElement = RtlAppendPathElement
        630  26D 000ADAF0 RtlAppendStringToString = RtlAppendStringToString
        631  26E 00038880 RtlAppendUnicodeStringToString = RtlAppendUnicodeStringToString
        632  26F 00038E70 RtlAppendUnicodeToString = RtlAppendUnicodeToString
        633  270 000D3750 RtlApplicationVerifierStop = RtlApplicationVerifierStop
        634  271 000CECC0 RtlApplyRXact = RtlApplyRXact
        635  272 000CEC90 RtlApplyRXactNoFlush = RtlApplyRXactNoFlush
        636  273 0000DA30 RtlAreAllAccessesGranted = RtlAreAllAccessesGranted
        637  274 000AE1A0 RtlAreAnyAccessesGranted = RtlAreAnyAccessesGranted
        638  275 000AD590 RtlAreBitsClear = RtlAreBitsClear
        639  276 000231B0 RtlAreBitsSet = RtlAreBitsSet
        640  277 000BD9B0 RtlAssert = RtlAssert
        641  278 000AD420 RtlBarrier = RtlBarrier
        642  279 000B6F60 RtlBarrierForDelete = RtlBarrierForDelete
        643  27A 000D3310 RtlCancelTimer = RtlCancelTimer
        644  27B 0004F250 RtlCaptureContext = RtlCaptureContext
        645  27C 00007960 RtlCaptureStackBackTrace = RtlCaptureStackBackTrace
        646  27D 000AD210 RtlCharToInteger = RtlCharToInteger
        647  27E 00018300 RtlCheckForOrphanedCriticalSections = RtlCheckForOrphanedCriticalSections
        648  27F 000EEEA0 RtlCheckRegistryKey = RtlCheckRegistryKey
        649  280 00027350 RtlCleanUpTEBLangLists = RtlCleanUpTEBLangLists
        650  281 00012230 RtlClearAllBits = RtlClearAllBits
        651  282 00023140 RtlClearBits = RtlClearBits
        652  283 000B12F0 RtlCloneMemoryStream = RtlCommitMemoryStream
        653  284 000D12C0 RtlCloneUserProcess = RtlCloneUserProcess
        654  285 000ACB90 RtlCmDecodeMemIoResource = RtlCmDecodeMemIoResource
        655  286 000ACCA0 RtlCmEncodeMemIoResource = RtlCmEncodeMemIoResource
        656  287 000BA900 RtlCommitDebugInfo = RtlCommitDebugInfo
        657  288 000B12F0 RtlCommitMemoryStream = RtlCommitMemoryStream
        658  289 000EDEB0 RtlCompactHeap = RtlCompactHeap
        659  28A 000AC110 RtlCompareAltitudes = RtlCompareAltitudes
        660  28B 000516A0 RtlCompareMemory = RtlCompareMemory
        661  28C 00051750 RtlCompareMemoryUlong = RtlCompareMemoryUlong
        662  28D 000B7430 RtlCompareString = RtlCompareString
        663  28E 00035220 RtlCompareUnicodeString = RtlCompareUnicodeString
        664  28F 00034E10 RtlCompareUnicodeStrings = RtlCompareUnicodeStrings
        665  290 000D0FA0 RtlCompleteProcessCloning = RtlCompleteProcessCloning
        666  291 000AC040 RtlCompressBuffer = RtlCompressBuffer
        667  292 0000C350 RtlComputeCrc32 = RtlComputeCrc32
        668  293 000DDBA0 RtlComputeImportTableHash = RtlComputeImportTableHash
        669  294 000BB110 RtlComputePrivatizedDllName_U = RtlComputePrivatizedDllName_U
        670  295 000B6530 RtlConnectToSm = RtlConnectToSm
        671  296 000554E0 RtlConsoleMultiByteToUnicodeN = RtlConsoleMultiByteToUnicodeN
        672  297 000D00C0 RtlContractHashTable = RtlContractHashTable
        673  298 000D07C0 RtlConvertExclusiveToShared = RtlConvertExclusiveToShared
        674  299 000EEC90 RtlConvertLCIDToString = RtlConvertLCIDToString
        675  29A 0000D210 RtlConvertSharedToExclusive = RtlConvertSharedToExclusive
        676  29B 00038A50 RtlConvertSidToUnicodeString = RtlConvertSidToUnicodeString
        677  29C 000E50A0 RtlConvertToAutoInheritSecurityObject = RtlConvertToAutoInheritSecurityObject
        678  29D 000DE830 RtlConvertUiListToApiList = RtlConvertUiListToApiList
        679  29E 000C1AD0 RtlCopyExtendedContext = RtlCopyExtendedContext
        680  29F 0000DA20 RtlCopyLuid = RtlCopyLuid
        681  2A0 000AE230 RtlCopyLuidAndAttributesArray = RtlCopyLuidAndAttributesArray
        682  2A1 000BD550 RtlCopyMappedMemory = RtlCopyMappedMemory
        683  2A2 0004D130 RtlCopyMemory = memmove
        684  2A3 00051790 RtlCopyMemoryNonTemporal = RtlCopyMemoryNonTemporal
        685  2A4 000B12F0 RtlCopyMemoryStreamTo = RtlCommitMemoryStream
        686  2A5 000B12F0 RtlCopyOutOfProcessMemoryStreamTo = RtlCommitMemoryStream
        687  2A6 0000F5F0 RtlCopySecurityDescriptor = RtlCopySecurityDescriptor
        688  2A7 00034EC0 RtlCopySid = RtlCopySid
        689  2A8 000B8460 RtlCopySidAndAttributesArray = RtlCopySidAndAttributesArray
        690  2A9 0000D3B0 RtlCopyString = RtlCopyString
        691  2AA 000343A0 RtlCopyUnicodeString = RtlCopyUnicodeString
        692  2AB 0003B2B0 RtlCreateAcl = RtlCreateAcl
        693  2AC 00001C20 RtlCreateActivationContext = RtlCreateActivationContext
        694  2AD 000DEDB0 RtlCreateAndSetSD = RtlCreateAndSetSD
        695  2AE 00030640 RtlCreateAtomTable = RtlCreateAtomTable
        696  2AF 000E2260 RtlCreateBootStatusDataFile = RtlCreateBootStatusDataFile
        697  2B0 000DC900 RtlCreateBoundaryDescriptor = RtlCreateBoundaryDescriptor
        698  2B1 0000F3A0 RtlCreateEnvironment = RtlCreateEnvironment
        699  2B2 0000F3C0 RtlCreateEnvironmentEx = RtlCreateEnvironmentEx
        700  2B3 000E80E0 RtlCreateHashTable = RtlCreateHashTable
        701  2B4 0003F4D0 RtlCreateHeap = RtlCreateHeap
        702  2B5 000D0AE0 RtlCreateMemoryBlockLookaside = RtlCreateMemoryBlockLookaside
        703  2B6 000B7990 RtlCreateMemoryZone = RtlCreateMemoryZone
        704  2B7 0004B240 RtlCreateProcessParameters = RtlCreateProcessParameters
        705  2B8 0003B5E0 RtlCreateProcessParametersEx = RtlCreateProcessParametersEx
        706  2B9 000F4810 RtlCreateProcessReflection = RtlCreateProcessReflection
        707  2BA 000B0840 RtlCreateQueryDebugBuffer = RtlCreateQueryDebugBuffer
        708  2BB 000EEE60 RtlCreateRegistryKey = RtlCreateRegistryKey
        709  2BC 0003B280 RtlCreateSecurityDescriptor = RtlCreateSecurityDescriptor
        710  2BD 00005670 RtlCreateServiceSid = RtlCreateServiceSid
        711  2BE 000E7BC0 RtlCreateSystemVolumeInformationFolder = RtlCreateSystemVolumeInformationFolder
        712  2BF 000486C0 RtlCreateTagHeap = RtlCreateTagHeap
        713  2C0 0000AE50 RtlCreateTimer = RtlCreateTimer
        714  2C1 000E0A70 RtlCreateTimerQueue = RtlCreateTimerQueue
        715  2C2 000DE000 RtlCreateUmsCompletionList = RtlCreateUmsCompletionList
        716  2C3 000B0630 RtlCreateUmsThread = RtlWow64CallFunction64
        717  2C4 000DDE40 RtlCreateUmsThreadContext = RtlCreateUmsThreadContext
        718  2C5 0001E230 RtlCreateUnicodeString = RtlCreateUnicodeString
        719  2C6 00028E40 RtlCreateUnicodeStringFromAsciiz = RtlCreateUnicodeStringFromAsciiz
        720  2C7 00030250 RtlCreateUserProcess = RtlCreateUserProcess
        721  2C8 000E7160 RtlCreateUserSecurityObject = RtlCreateUserSecurityObject
        722  2C9 0000B560 RtlCreateUserStack = RtlCreateUserStack
        723  2CA 000886D0 RtlCreateUserThread = RtlCreateUserThread
        724  2CB 000EE820 RtlCreateVirtualAccountSid = RtlCreateVirtualAccountSid
        725  2CC 0003A0B0 RtlCultureNameToLCID = RtlCultureNameToLCID
        726  2CD 000AF590 RtlCustomCPToUnicodeN = RtlCustomCPToUnicodeN
        727  2CE 000888B0 RtlCutoverTimeToSystemTime = RtlCutoverTimeToSystemTime
        728  2CF 000BA8F0 RtlDeCommitDebugInfo = RtlDeCommitDebugInfo
        729  2D0 0004B4C0 RtlDeNormalizeProcessParams = RtlDeNormalizeProcessParams
        730  2D1 000028E0 RtlDeactivateActivationContext = RtlDeactivateActivationContext
        731  2D2 00051D90 RtlDeactivateActivationContextUnsafeFast = RtlDeactivateActivationContextUnsafeFast
        732  2D3 000A7760 RtlDebugPrintTimes = RtlInitMemoryStream
        733  2D4 00037B10 RtlDecodePointer = RtlDecodePointer
        734  2D5 00030FF0 RtlDecodeSystemPointer = RtlDecodeSystemPointer
        735  2D6 000ABFC0 RtlDecompressBuffer = RtlDecompressBuffer
        736  2D7 000ABF30 RtlDecompressFragment = RtlDecompressFragment
        737  2D8 000DEAB0 RtlDefaultNpAcl = RtlDefaultNpAcl
        738  2D9 00022450 RtlDelete = RtlDelete
        739  2DA 00001860 RtlDeleteAce = RtlDeleteAce
        740  2DB 000CE9F0 RtlDeleteAtomFromAtomTable = RtlDeleteAtomFromAtomTable
        741  2DC 000AD380 RtlDeleteBarrier = RtlDeleteBarrier
        742  2DD 000CD7D0 RtlDeleteBoundaryDescriptor = NormalizationListEntry_Free
        743  2DE 00031620 RtlDeleteCriticalSection = RtlDeleteCriticalSection
        744  2DF 000223D0 RtlDeleteElementGenericTable = RtlDeleteElementGenericTable
        745  2E0 0000AC10 RtlDeleteElementGenericTableAvl = RtlDeleteElementGenericTableAvl
        746  2E1 000CD730 RtlDeleteFunctionTable = RtlDeleteFunctionTable
        747  2E2 000D01F0 RtlDeleteHashTable = RtlDeleteHashTable
        748  2E3 000AB210 RtlDeleteNoSplay = RtlDeleteNoSplay
        749  2E4 000EEDF0 RtlDeleteRegistryValue = RtlDeleteRegistryValue
        750  2E5 00013C40 RtlDeleteResource = RtlDeleteResource
        751  2E6 00005560 RtlDeleteSecurityObject = RtlDeleteSecurityObject
        752  2E7 0000B280 RtlDeleteTimer = RtlDeleteTimer
        753  2E8 000D3320 RtlDeleteTimerQueue = RtlDeleteTimerQueue
        754  2E9 000D3160 RtlDeleteTimerQueueEx = RtlDeleteTimerQueueEx
        755  2EA 000CDA50 RtlDeleteUmsCompletionList = RtlDeleteUmsCompletionList
        756  2EB 000CDA00 RtlDeleteUmsThreadContext = RtlDeleteUmsThreadContext
        757  2EC 000AFFB0 RtlDequeueUmsCompletionListItems = RtlDequeueUmsCompletionListItems
        758  2ED 000CE820 RtlDeregisterSecureMemoryCacheCallback = RtlDeregisterSecureMemoryCacheCallback
